"","A1.mzML","A10.mzML","A11.mzML","A12.mzML","A13.mzML","A14.mzML","A15.mzML","A2.mzML","A3.mzML","A4.mzML","A5.mzML","A6.mzML","A7.mzML","A8.mzML","A9.mzML","pooled_QC_1.mzML"
"8125_471.115_2.813",1.45647917416546e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,2.27572717384579e-06,1.91288670114823e-06,6.61837487409464e-07,1.58744721932229e-05,5.66323782461289e-05,1.07685837538249e-06,9.82946721235541e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.03031371450505e-05
"6105_471.126_2.356",5.62439611439557e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.64973460795487e-05,6.61837487409464e-07,8.99082083905755e-08,1.03045798348077e-07,1.25843378162579e-07,3.36566299947921e-07,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,6.5662496126003e-06
"9284_471.152_3.079",0.000219056211248348,4.98695070029268e-05,1.75661803199689e-05,8.16155394183472e-05,3.62872789830778e-05,2.28404056722399e-05,1.19157664965152e-06,4.44037229241514e-05,3.13726926095408e-05,2.45498937318217e-06,1.15554122827257e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,5.16303559358066e-05
"21943_471.188_6.174",7.58813905916807e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,1.75017802215808e-06,6.61837487409464e-07,6.96543512990677e-05,6.48411236400349e-05,1.11533407303113e-05,2.21528563542486e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,5.25665657905307e-06,3.37801513379668e-05
"20671_471.188_5.79",3.93721577267456e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,3.07770090682706e-05,3.32439270231931e-05,5.93770157474326e-06,9.31349245883048e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.03074149237974e-05
"20314_471.203_5.667",2.64985576183382e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,0.000125579447705063,9.98450033047801e-05,2.17349092979867e-05,1.86494931319347e-06,6.14792966240282e-06,5.48368569405821e-07,1.12111214345382e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.94831577758867e-05
"23903_471.203_6.804",7.62804281606205e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,4.5580058563654e-05,7.27701333901673e-05,1.13690353336631e-05,8.57166570648813e-06,6.32839306646481e-06,3.40472834714829e-06,7.82807531233727e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.75834808765979e-05
"8717_471.245_2.972",8.09839312746587e-05,8.80024345365751e-05,5.03285040710517e-05,4.13469984481127e-05,2.7650742612763e-05,2.34347153911885e-05,7.69581321172288e-06,5.24514679582429e-05,6.09206818382583e-05,5.05060385933051e-05,0.000104371442955107,2.92956751179824e-06,4.38556133758125e-05,4.17734833606021e-06,3.76365969341077e-05,7.61549296311544e-05
"38335_471.297_10.423",2.13318807363332e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,2.0683032902576e-05,1.3126727901466e-05,1.30756167792399e-06,8.32749435353822e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.91737835784657e-06
"37267_471.297_10.209",2.93062119964369e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,6.29976732169844e-05,1.96461287675038e-05,2.93235034454709e-06,2.35725577324489e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.55091545605444e-05
"38161_471.311_10.444",6.1456799944902e-05,3.38357641848939e-05,1.10042305929457e-05,1.70417928066491e-05,1.85898402206303e-05,1.32496987287864e-05,6.61837487409464e-07,9.79583135151374e-05,3.60618279635945e-05,3.92669764998738e-06,3.68106095102469e-06,1.33732169516936e-06,1.68648255017284e-05,7.8422698699142e-06,1.01290035733298e-05,2.7154789138192e-05
"36582_471.333_9.998",0.000129413533961481,4.09473456195516e-06,4.82084505068875e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,0.000118906966937509,5.21513731562137e-05,2.32540372756148e-06,1.2531845532397e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,6.91375330570283e-05
"37417_471.333_10.255",0.000245311828770681,4.09473456195516e-06,2.46010324266021e-05,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,0.000226176767090402,8.8330670987975e-05,1.72790480219143e-06,1.56747185802176e-05,2.98460325669219e-07,9.40454474331255e-06,6.15982322999769e-06,2.75815627240278e-06,0.000106589066231544
"37146_471.333_10.151",4.68519175206814e-05,4.09473456195516e-06,2.95411272417851e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,5.29053409411456e-05,2.23048684465067e-05,1.25843378162579e-07,2.56302967308125e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.09901703254752e-05
"30172_471.336_8.358",6.48495710113243e-06,0.000118734306167573,3.70882237551437e-05,0.000149213801971671,1.16852552708058e-05,2.86703593724436e-06,5.52628811744109e-06,7.60464366756469e-06,1.3230774883423e-05,1.01099538334433e-05,1.11930069573551e-05,2.98460325669219e-07,0.000695184745381327,5.17407318519491e-05,2.19586443050254e-05,1.75281250861056e-05
"33243_471.349_9.157",1.06558954648285e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,6.39348702192322e-05,0.000104620568301977,1.32337225937724e-05,1.02337762779526e-06,1.03045798348077e-07,1.25843378162579e-07,1.59809279666961e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.70834466605454e-05
"35479_471.37_9.754",3.19986514102069e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.61560553469489e-05,6.7199203219987e-05,8.73281929557483e-06,4.72780679127143e-06,8.72821799897833e-07,1.25843378162579e-07,5.90882764026153e-07,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.68935323172738e-05
"13789_473.111_3.968",4.89043460080506e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,2.62829621868668e-06,1.76524839062396e-06,6.61837487409464e-07,2.04291637942908e-05,2.20694474394557e-05,7.29426616361032e-06,2.88410650303913e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.77930336257595e-05
"19316_473.111_5.349",0.000330592211558423,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,1.94789036016792e-06,6.61837487409464e-07,0.00020653329478229,0.000246144304119572,5.24913408671211e-05,0.00022253777266426,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,0.000112168970487818
"18167_473.111_5.017",0.000113994697123396,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,2.37998529898731e-06,6.61837487409464e-07,0.000107455395215432,0.000156008610327283,3.83211462498342e-05,0.00029484301034875,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,5.45725462413196e-05
"18414_473.111_5.066",7.32802437607132e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,2.37998529898731e-06,6.61837487409464e-07,0.000206067059420733,0.000184483665626051,6.48842880656544e-05,0.00023362596179729,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,4.68266447841247e-05
"19593_473.111_5.48",0.000906178204611833,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,2.73040259890071e-06,1.82600862118176e-06,6.61837487409464e-07,0.000484435521048181,0.000671108666012487,0.000167000912602935,0.000752635246707973,2.98460325669219e-07,8.63761346666813e-06,1.92333369420457e-06,2.75815627240278e-06,0.000288419170062797
"17973_473.111_4.971",0.000117126839418369,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,7.27234473233768e-06,8.80962621983297e-06,6.61837487409464e-07,0.000109919664778789,0.000162758730735822,3.9211250763962e-05,0.000163668080335522,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,4.18681803467922e-05
"20074_473.111_5.573",0.000585381257412997,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,0.000295453350661602,0.000416561351749624,8.43489881696116e-05,0.000391594044279066,2.98460325669219e-07,8.63761346666813e-06,1.92333369420457e-06,2.75815627240278e-06,0.000166569872943865
"16768_473.111_4.629",8.75474508585703e-05,4.09473456195516e-06,9.33067343104299e-06,2.04695619091898e-06,3.32375009308097e-06,2.80704877019184e-06,6.61837487409464e-07,8.66299099084504e-05,0.000100472709634077,1.95978395379764e-05,0.000104471572692273,2.98460325669219e-07,3.22237662773919e-05,1.92333369420457e-06,2.75815627240278e-06,5.76481465248299e-05
"18803_473.111_5.163",5.8762402343625e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,8.23664831002531e-05,9.59420786244568e-05,1.85250018585262e-05,6.38728086528645e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.52435279294156e-05
"16910_473.111_4.684",8.4147797917451e-05,4.09473456195516e-06,9.33067343104299e-06,2.04695619091898e-06,3.32375009308097e-06,2.80704877019184e-06,6.61837487409464e-07,4.56076960029198e-05,5.51072629593779e-05,1.95978395379764e-05,4.29570294720378e-05,2.98460325669219e-07,3.9145771076624e-05,1.92333369420457e-06,2.75815627240278e-06,3.84072040934628e-05
"17239_473.111_4.767",0.000156483039199588,4.09473456195516e-06,9.33067343104299e-06,2.04695619091898e-06,3.48083534100771e-06,2.80704877019184e-06,6.61837487409464e-07,0.000116918417030009,0.000139116265765083,1.52100827822343e-05,0.0001979187005146,2.98460325669219e-07,6.14909073676115e-05,1.92333369420457e-06,2.75815627240278e-06,4.47712941407064e-05
"16028_473.111_4.473",9.37693171736369e-05,4.09473456195516e-06,4.26221875541662e-05,2.04695619091898e-06,8.09419909561832e-06,1.83647622827663e-06,6.61837487409464e-07,4.31483846729189e-05,0.000157764100889891,1.17142488344307e-05,0.000190222379426759,2.98460325669219e-07,0.000121493847290933,1.92333369420457e-06,2.75815627240278e-06,5.90853137252734e-05
"17462_473.111_4.832",0.000193680136305013,4.09473456195516e-06,1.25109154344276e-05,2.04695619091898e-06,6.90857736525344e-06,6.30388116117311e-06,6.61837487409464e-07,0.000170065115534895,0.000209089035033603,3.89565580669448e-05,0.00022198594417487,2.98460325669219e-07,6.14909073676115e-05,1.92333369420457e-06,2.75815627240278e-06,0.000127405839738679
"16254_473.111_4.51",0.000164174970747662,4.09473456195516e-06,5.00189777158294e-05,2.04695619091898e-06,8.09419909561832e-06,1.20353701275443e-05,6.61837487409464e-07,0.00015566305678859,0.000201024366401387,4.7327929859575e-05,0.00023897776760249,2.98460325669219e-07,0.000163593985576948,1.92333369420457e-06,2.75815627240278e-06,0.000110422083439053
"9478_473.131_3.082",6.40546084509668e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,1.74353411703743e-06,6.61837487409464e-07,5.90311110526825e-06,3.09809476134708e-06,1.25843378162579e-07,3.38121259019366e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,4.52798922094007e-06
"11923_473.167_3.565",7.09220968830109e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,0.0139076615317606,0.0141409951173707,0.0144416700193014,0.000130828662551155,1.94466157082522e-05,1.67146476210471e-06,1.75743726637787e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,0.00560265077066321
"12540_473.167_3.68",1.84184773920291e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,0.000435182350037442,0.00037187916569942,0.000529535677298197,2.19218076097809e-05,5.1717939108862e-06,5.60147280795696e-07,4.12261936965181e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,0.000213947750393205
"10559_473.167_3.303",0.000346954775060341,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,3.38062162412344e-05,2.19131186907288e-05,5.25643817162291e-06,0.000954157052951151,6.51577271715594e-05,8.95587281308206e-07,4.01078324407042e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,0.000312516404234136
"7052_473.167_2.583",2.22691086119342e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,2.75177648328288e-06,4.47151232183993e-07,6.61837487409464e-07,1.6441763359326e-05,4.17796215125828e-06,5.73878123288935e-07,1.70140728126854e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.09991180628245e-05
"11124_473.167_3.405",0.000245601452398893,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,1.48767439190606e-05,1.89786922864061e-05,2.01826213653435e-06,0.000716242197112215,3.67968349076116e-05,1.0985105866184e-06,4.01078324407042e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,0.000189048178475727
"23397_473.182_6.644",7.57061901017569e-06,4.09473456195516e-06,6.45046421164384e-05,2.04695619091898e-06,7.53682151006595e-06,4.13202408002296e-06,6.61837487409464e-07,4.23824985346912e-06,5.4928914101937e-06,1.75276816462807e-06,9.43406517199285e-08,2.98460325669219e-07,1.85630520167196e-05,5.77629650349189e-05,2.75815627240278e-06,2.75904360622297e-06
"23696_473.183_6.712",7.9821768366872e-06,4.09473456195516e-06,0.000295463432423633,2.04695619091898e-06,7.53682151006595e-06,1.18053565499617e-05,6.61837487409464e-07,4.21630601834828e-06,4.56585440544499e-06,8.57290910473448e-07,9.43406517199285e-08,2.98460325669219e-07,3.29497688557638e-05,0.000244896112237245,2.75815627240278e-06,2.75904360622297e-06
"41376_473.184_11.022",6.96085412829286e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,2.32350763760583e-06,1.26071487376704e-05,2.13357394504784e-06,2.09735295963665e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.65744779719338e-06
"40343_473.184_10.941",1.16719786107206e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,8.20771727892308e-06,9.40304970968513e-05,1.25843378162579e-07,2.24960054661398e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,3.22507366244194e-06
"13777_473.204_3.964",1.81809654944057e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,4.78696086461449e-06,8.02324167284699e-05,9.94249802780386e-05,1.56435082227093e-05,3.93391222957063e-06,8.32077417437845e-07,4.22645669443078e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,5.70865127034725e-05
"5023_473.225_1.954",1.50498253809873e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,8.99082083905755e-08,1.03045798348077e-07,1.26647631752109e-05,4.10186185334656e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,4.73372507779358e-06
"5365_473.225_2.079",9.87678994775882e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,1.28118686114477e-06,7.05030804180183e-07,0.000111848221674048,0.000267142322251715,5.34616617447689e-06,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,6.29765789677435e-05
"21899_473.24_6.14",5.44386182954011e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.08335628060525e-06,6.30139947183449e-06,6.61837487409464e-07,3.09814194667833e-05,3.1320154475058e-05,6.30825397991956e-07,3.16533791551139e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.88067884464707e-05
"22279_473.24_6.281",6.0381233390316e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,4.47529469668736e-06,6.01891727029266e-06,6.61837487409464e-07,4.92914089869933e-05,4.33535219590016e-05,1.77572342684331e-06,1.1443231599355e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.65678065627052e-05
"28901_473.276_8.123",0.000275313296524119,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,0.000192772107875498,0.000180527421264223,7.40302887725643e-05,0.000188812115329889,9.92859679504744e-06,1.33702356826119e-05,1.92333369420457e-06,0.000109064300373432,0.000227646273305063
"32830_473.276_9.068",3.39434719358947e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,7.99779020516606e-05,0.000221131832982831,2.16656111526147e-05,2.22411983466149e-05,1.03799238780249e-05,3.74195284966429e-06,3.39276781915534e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,4.62795930405309e-05,3.86866906237047e-05
"30984_473.276_8.602",0.000160478186367714,3.73127987319632e-05,1.80073774375315e-06,1.76595062655126e-05,2.19961345695614e-05,2.19983670568919e-05,1.51954058981019e-06,0.000193601184158962,0.00016101414195029,4.41333642440734e-05,0.000103575186413534,1.29347363383529e-05,5.95258109717962e-05,6.4608964224723e-06,9.4503585956514e-05,0.000139397236160399
"31292_473.276_8.646",0.000194277374943598,3.73127987319632e-05,1.80073774375315e-06,1.76595062655126e-05,1.49876182030637e-05,2.19983670568919e-05,1.51954058981019e-06,0.00022324137647171,0.000187511959154254,4.34232500816394e-05,0.000123728853936392,1.31685850909066e-05,6.19427367044485e-05,4.25236599975684e-06,8.54092081733066e-05,0.000126768053016423
"30542_473.276_8.496",0.00205942802433739,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,3.33238673270465e-05,6.61837487409464e-07,0.00242837984126199,0.00197337387736493,0.000464451013807664,0.00107031356189293,9.44268371360921e-05,0.000240742055850623,9.44333894986504e-05,0.000587305122337074,0.00117301312917256
"40391_473.283_10.935",5.69921837352607e-07,4.09473456195516e-06,0.000120292391647904,2.04695619091898e-06,5.45409911342334e-06,1.9123330974352e-06,3.00671567189233e-06,8.99082083905755e-08,1.03045798348077e-07,0.000779782772630869,2.82562687714367e-05,0.000164554459025933,0.00280202601004118,0.00211703175630533,0.000588049793187938,2.06981836810997e-05
"37189_473.283_10.205",1.0603089390023e-06,4.09473456195516e-06,7.78759567975978e-06,2.04695619091898e-06,5.21574462212727e-07,1.26088893467019e-06,6.61837487409464e-07,2.20999586813385e-06,1.03045798348077e-07,0.000113126840447523,4.48249379262951e-05,6.59785112322522e-05,0.00100945445501934,0.00188182137770358,0.000568663559001711,2.86288168499759e-05
"39404_473.283_10.679",1.50498253809873e-07,4.09473456195516e-06,0.000129510286306461,8.58069846105093e-06,5.86669835610382e-06,3.90828418666578e-06,2.65057008984933e-06,8.99082083905755e-08,1.03045798348077e-07,0.000138027476834745,1.35558875775482e-05,0.00141875913872416,0.00213984562982183,0.00416398684946231,0.00100574507310867,8.7420221836753e-05
"42779_473.283_11.388",9.02428985272091e-07,4.09473456195516e-06,5.80851184671888e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,8.99082083905755e-08,1.03045798348077e-07,0.000215779450522897,2.70373907673738e-05,0.000363130458057224,0.0013260907648549,0.00207626669865666,0.000430597934963032,7.83205288883671e-05
"38239_473.283_10.451",1.50498253809873e-07,4.09473456195516e-06,3.83331637942874e-05,2.04695619091898e-06,5.21574462212727e-07,1.82883695435061e-06,3.04621044790947e-06,8.99082083905755e-08,1.03045798348077e-07,0.000252328571854171,4.42756952284046e-05,0.000249517376996244,0.00124094781106889,0.00279210352387678,0.000679531129408966,4.71127949207774e-05
"35692_473.283_9.828",1.50498253809873e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,8.99082083905755e-08,1.03045798348077e-07,0.000103842595069548,9.7222983761073e-06,0.000335072148575547,0.000598673386642011,0.000919805707808572,0.000241168063064184,1.04964233459922e-05
"38336_473.292_10.419",1.61412677911428e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,3.88977490905822e-06,7.37598213423826e-06,6.61837487409464e-07,4.53170850879284e-05,1.55974698891827e-05,1.72856905502276e-06,4.4310785662633e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.54351890495723e-05
"37670_473.306_10.314",6.78858698615236e-06,0.000171626504346168,6.22330871655308e-06,2.59212738324556e-05,2.75444125462619e-05,1.78818511470412e-05,8.80496935884716e-06,3.95353466924296e-06,2.31538885405461e-06,7.57330740924438e-06,2.39242628982194e-06,2.98460325669219e-07,0.00386227042513685,0.00707593985264439,1.80381207421587e-05,4.4072676650794e-05
"35304_473.312_9.702",0.000158181942158136,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,9.45962880139486e-05,3.1316036156049e-05,2.66505815130674e-05,5.98348186368909e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,5.08830852759018e-05
"34910_473.312_9.613",3.38358725252504e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,3.27859885727584e-05,5.68434160411457e-05,1.15377437722967e-05,5.56103964843787e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.64109660232902e-05
"35715_473.313_9.808",3.70377348465074e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,3.10938854403222e-05,6.20985409814011e-05,8.09382951323461e-06,2.40699173601049e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.11366552251851e-05
"35713_473.328_9.809",6.99639240970189e-05,4.06043371502685e-05,5.64458107232844e-05,7.4852628772209e-05,5.68956182994539e-05,6.57005809465864e-05,1.15497748785061e-05,9.91103646035602e-05,6.2417615270136e-05,7.31450950102616e-06,1.65574233203523e-05,2.98460325669219e-07,1.3939086998763e-05,1.92333369420457e-06,4.98425354334619e-05,8.61886354771825e-05
"38986_473.329_10.57",4.5018971924212e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,1.19894321628839e-05,9.17112055222812e-06,6.61837487409464e-07,5.25664012990917e-05,2.82420371323782e-05,2.45218549691441e-06,7.95112446760729e-06,2.12867602146231e-06,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.92132713124919e-05
"40521_473.366_10.939",1.54052601853834e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,2.06889527983988e-06,4.47151232183993e-07,6.61837487409464e-07,8.99082083905755e-08,1.03045798348077e-07,1.25843378162579e-07,1.02034399880904e-06,2.98460325669219e-07,0.000136074237042422,0.000353478768330088,0.00024927429688585,3.46348772028896e-06
"36573_473.385_9.977",1.50498253809873e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,4.43113423163814e-05,4.38969025199346e-05,7.30615338265834e-06,8.99082083905755e-08,1.03045798348077e-07,1.25843378162579e-07,1.01039899324375e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,9.44574921878444e-06
"43079_473.4_11.43",1.50498253809873e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,8.99082083905755e-08,1.18958429127608e-06,4.13556977198869e-06,9.43406517199285e-08,0.000103737225597073,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.28882655796648e-07
"24476_474.308_6.983",0.0001658054141028,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,0.000651434971013795,0.000222733001319877,0.000112862848210867,0.000335020807103233,5.58627886311562e-05,0.00011422342682667,3.01002335112828e-05,0.00028990485364804,0.000310565580138118
"24478_474.978_6.997",1.50498253809873e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,8.99082083905755e-08,7.52571978576802e-07,3.76241955907637e-05,0.000226008876136366,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,9.92726630779518e-06
"14195_475.089_4.05",3.21973296277251e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,3.9626631620577e-06,5.96715443390336e-06,6.61837487409464e-07,1.5128892028197e-05,5.37134420714222e-05,7.27342321109831e-07,1.35043486362819e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.56261882446136e-05
"11034_475.089_3.371",1.1786592266117e-05,4.09473456195516e-06,0.000119000444168477,2.04695619091898e-06,5.21574462212727e-07,1.99379958042681e-06,6.61837487409464e-07,7.25347681567496e-06,9.78218916008216e-06,3.53261196107933e-06,1.41795736260686e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.01658275788049e-05
"10061_475.089_3.214",1.54354805767899e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,1.94114142376375e-06,1.67362273326242e-06,6.61837487409464e-07,7.29403532799572e-06,9.20455118315725e-06,1.53958247483255e-06,1.32630788518253e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,8.76443889896524e-06
"17158_475.126_4.74",3.91358361334932e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,2.40363172321064e-06,6.61837487409464e-07,3.7319669238536e-05,9.04130040873432e-06,7.78411508820414e-07,1.33817111493103e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,9.29219181078362e-05,2.3314991282005e-05
"12045_475.126_3.608",1.05284945884806e-05,4.09473456195516e-06,9.2204719644525e-05,2.04695619091898e-06,3.28294708582277e-06,1.68417509584084e-06,6.61837487409464e-07,5.41660134055145e-06,1.67147802579961e-05,5.97332511802815e-07,9.72185025801163e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.97751990399868e-06
"21478_475.126_6.046",5.68814529348126e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,2.29763211586222e-06,4.47151232183993e-07,6.61837487409464e-07,1.04205452556212e-05,7.57156169982063e-05,3.00110387317934e-06,2.78409597815084e-05,2.98460325669219e-07,7.83714437761085e-06,1.92333369420457e-06,2.75815627240278e-06,2.16738844333681e-05
