"","A1.mzML","A10.mzML","A11.mzML","A12.mzML","A13.mzML","A14.mzML","A15.mzML","A2.mzML","A3.mzML","A4.mzML","A5.mzML","A6.mzML","A7.mzML","A8.mzML","A9.mzML","pooled_QC_1.mzML"
"22169_271.242_8.138",136522,68023.9335,1250.2371,32476.4625,51208.111,71044.135,41747.055,147321.5,103366.615,0,0,0,1079.08485,0,55975.312,35535.9025
"1182_272.008_0.947",2496.74895,0,6685.5386,0,0,0,0,65810.3115,6340.5751,17161.335,29332.2245,0,18765.476,6610.656,0,0
"5235_272.222_2.439",149487.815,0,0,0,0,0,0,81082.3205,28700.9225,0,0,0,0,0,555.469,8492.9393
"16775_272.258_6.498",673221.1285,2009737.15,121586.43,1071287.6,369800.565,481516.635,283792.84,906633.15,887672.02,36714.672,120896.435,71712.31,14574.1885,6365.694,303979.89,480030.96
"9345_273.076_3.856",91386.652,1332.0454,0,670.6286,8078.6883,4056.7699,86034.485,80519.02,58454.744,0,0,0,0,0,0,16211.939
"5560_273.131_2.567",587929.35,19263.9495,3086.5618,13912.212,8781.6005,17628.3495,7428.9902,9685.5035,18865.775,17800.1175,98350.48,15973.8765,1665.1389,1597.19425,13071.3915,39235.9705
"6695_273.131_2.988",25274.702,42145.8145,14926.655,32425.914,8603.314,15332.716,9192.66215,24655.0245,26144.1845,213862.225,235372.47,312253.06,1722.6066,94.179215,25029.3565,118341.293
"13743_273.133_5.173",3801.42285,679.84645,0,0,2249.0818,322252.8,135707.03,0,0,0,0,0,0,0,0,43828.998
"3530_273.135_1.85",0,291847.28,0,3580.8091,911.80705,334057.79,5878.6008,0,0,0,0,0,0,0,0,45049.4
"12204_273.149_4.64",55365.9365,24504.915,2055.9754,23045.6035,237083.725,417698.275,521600.39,50558.6055,40553.4725,17440.2905,78951.441,35168.736,751.6559,124.2621,5695.0247,108310.025
"7990_273.167_3.408",411259.39,47986.355,64875.685,381065.03,179888.825,83201.029,125972,733965.07,280321.59,196016.975,379335.175,299559.28,16258.318,27609.881,195887.445,401828.08
"7599_273.167_3.328",1980320.4,3183633.6,299967.97,1998865.5,826847.775,1000692.55,707478.87,2897969.7,1480838.35,556898.67,943861.35,1156273.07,78698.31,110013.6,1118192.35,1290358.05
"16524_273.185_6.413",128353.585,44819.453,2907.0801,35156.4905,595689.775,529978.87,809612.825,266212.62,103594.21,27140.6775,93057.098,42935.3275,6873.18235,3383.43455,33453.8205,267419.405
"25574_273.185_9",1738289.35,219128.2,16447.4745,325290.9,432759.875,518230.67,428911.825,3337860.9,3971200.5,3099105.5,11350000,6666562.25,14012.544,13302.278,9752522.5,2175755.05
"17846_273.185_6.849",121884.07,51424.244,4337.96555,60994.845,872788.47,714551.94,571812.725,374267.655,180823.38,66636.573,202888.695,257344.125,8489.45535,3631.18675,80330.435,373245.625
"25821_273.185_9.04",1894579.25,387089.53,15646.711,54654.7615,358021.545,290775.475,239218.85,516571.09,2085627.9,1566437.68,962323.42,693642.225,7360.9983,7715.3814,1098942.7,1158072.175
"28234_273.185_9.676",21000.5445,19460.1395,0,5153.6521,68328.7685,162768.93,80262.26,45105.3135,42620.711,3282.8207,17818.986,202539.975,333.54828,0,34369.19,68433.881
"25080_273.185_8.868",265661.565,78788.972,1932.70925,59557.5215,182907.51,282359.565,242145.325,447226.17,513230.25,333581.89,1091188.5,654726.65,5288.3513,3855.58755,811820.97,316346.58
"19537_273.221_7.483",154842.01,16944.4205,549.859025,20877.249,629102.35,469881.99,437294.81,296263.695,149149.59,0,0,0,1732.24175,0,73295.4325,178061.885
"29682_273.221_10.153",326822.795,95896.547,0,48541.6835,1049747.25,1269476.6,855682.8,405496.315,287319.91,8017.354,34484.922,16630.529,432.3961,0,128978.853,394481.37
"24878_273.221_8.826",349852.89,106116.428,2314.8915,71827.3625,1183461.7,734747.43,865344.2,496705.94,351075.83,8073.86615,20003.9405,5558.7232,6196.98835,861.851335,279008.61,361490.8
"17702_273.221_6.78",531902.53,21026.487,858.72769,21446.441,635290.75,439098.88,327661.04,616008.82,356100.33,0,0,0,3887.2665,368.011155,79444.539,146172.28
"23674_273.221_8.535",200083.023,69483.629,1542.5825,56508.747,482750.05,421838.39,341758.265,298409.62,210893.735,8354.555,53412.1665,14021.539,3090.46335,1328.96655,113822.005,200704.12
"21245_273.221_7.966",279082.92,23876.569,445.58243,17618.222,581648.065,720668.02,442249.81,506936.95,264489.59,2053.7642,2274.3795,0,15916.291,579.667225,351093.07,290366.43
"28893_273.221_9.884",140680.615,24144.432,0,21713.505,828697.52,1229774.68,869117.5,339954.83,258612.81,79520.2985,288065.565,156593.268,0,0,174412.44,371875.5
"23890_273.258_8.593",373273.825,11505.861,0,24171.2115,50698.0385,15900.5615,15280.5385,556593.05,306195.475,0,0,0,341.60505,0,84778.483,72350.8075
"30764_273.258_10.441",127809.005,55204.592,0,50197.6235,229405.55,319519.16,235148.3,141399.005,164118.783,17683.7425,70512.1315,50398.5195,0,0,116897.49,138665.655
"7978_274.201_3.447",20900.8155,6049.96045,645.42815,4415.36815,32553.443,35750.004,35002.12,24129.676,29158.996,283760.61,1107493.45,813979,1354.57715,132.969605,43362.6135,199177.79
"24907_274.225_8.83",38451.4475,4996.9148,0,2615.3268,255565.625,182276.39,178779.465,102158.015,63699.645,0,0,0,0,0,34568.7635,79655.405
"4335_275.055_2.115",63244.707,0,0,2165.7489,441.5076,0,798.96105,45999.305,60128.539,3687.40175,11292.0165,29659.084,0,0,39546.0225,8609.4505
"3621_275.11_1.893",153098.445,36778.9215,7143.72585,53282.905,18080.027,24818.723,25106.739,133959.0275,89915.84,33609.4465,50993.1575,53363.449,3374.53795,2991.618,30724.44,31269.036
"7120_275.113_3.147",118905.835,4654.5083,0,2771.4087,1945.4612,1155.86745,2103.0712,77548.53,94551.295,15227.3045,25363.2415,110545.89,0,0,146469.25,31633.0625
"7513_275.113_3.281",2034.1782,3453.4845,0,75509.535,0,0,0,0,5845.918,0,0,0,0,0,4779.0752,3196.4192
"4614_275.147_2.205",125170.33,43187.3885,3373.96375,41007.115,10079.1665,12057.794,11287.127,85435.91,85320.265,9998.9935,18830.283,31878.0155,1611.61655,177.96065,43202.012,23008.7215
"15761_275.164_6.113",176869.245,52849.1305,1113.20858,37221.6895,474267.01,384107.16,434982.27,388462.14,126434.755,47316.077,136139.63,140944.015,3668.25615,465.55939,55639.263,197376.805
"19550_275.164_7.486",91186.365,30932.793,493.731965,35548.529,362589.55,289756.235,244539.92,108881.047,92123.2775,19622.8355,85708.995,66844.618,1015.85412,196.22226,75187.077,116455.15
"16086_275.164_6.238",55595.87,17355.0675,1200.5755,14470.79,216140.545,156275.595,182506.985,69284.278,36805.8845,166353.43,312450.585,254394.106,1375.839765,436.263425,33025.8285,161968.79
"15033_275.164_5.757",172292.02,31633.915,2696.02965,35256.369,375195.95,291369.88,261778.66,162004.825,102299.258,15388.3575,60029.15,18529.6765,2136.92745,687.77655,22431.5385,114558.46
"10579_275.164_4.174",96860.588,41699.697,2097.08155,31897.8155,419576.86,422139.06,414653.74,173034.62,88901.914,1493.95115,3767.939,5929.2277,2531.4044,399.28818,20643.536,166325.82
"9848_275.164_3.992",66249.644,31017.9785,1418.16425,20663.4625,333879.28,302565.21,372209.575,95820.635,58241.6425,0,0,0,907.955735,852.934875,8803.299,114332.28
"12590_275.164_4.777",88103.252,37675.801,2250.17985,40999.197,825787.475,342202.07,605956.45,111427.9925,74994.4875,6108.3318,34683.802,13838.5215,1760.2814,834.4231,23934.6875,143046.85
"17599_275.164_6.764",66445.93,19865.6485,1589.5583,24834.38,113120.41,140284.675,189609.425,94452.685,57727.1635,41401.3135,141221.2525,117777.81,2315.103,1085.24805,25912.92,80608.34
"13509_275.164_5.097",166365.21,79307.455,2181.203,35701.2245,944797.97,808961.175,939955.85,430417.18,156551.857,17187.977,35750.945,37789.0645,2511.3498,166.41924,12182.0535,282431.985
"16058_275.201_6.209",263183.28,40161.2965,1446.580975,48613.3835,475055.36,559280.17,520132.2,267989.68,388243.6,11882.153,38170.6235,40616.6875,6611.4075,681.607465,44111.119,225614.315
"15474_275.201_5.976",198122.85,49446.8265,3184.2158,50784.4575,444045.525,426080.875,482703.65,174804.685,157166.715,9698.2885,35411.2165,26775.594,3627.62515,715.42208,41815.9935,183475.135
"19096_275.201_7.311",471570.8,71851.631,2407.03715,56430.67,292406.78,282593.62,307154.55,911930.23,572274.835,10265.1003,20641.7065,42988.3,5882.0442,1105.0296,53893.1465,185982.815
"19874_275.201_7.607",151494.655,80088.013,1955.49735,66244.7325,706868.125,490545.11,401283.5,288817.53,188578.075,28415.767,96127.605,109115.608,4526.32525,0,24673.207,188755.28
"17532_275.201_6.751",225910.945,82203.35,4408.306,44635.175,250720.355,147750.915,244653.1625,368794.3,247313.11,13875.409,43662.845,33116.481,2819.8134,1284.48918,40849.0705,169873.455
"22826_275.201_8.335",393301.545,36873.7165,3041.4141,49499.195,122835.878,353908.78,194755.185,670845.35,695533.38,13182.4705,37852.198,80052.427,3462.51495,2079.6933,52117.515,174712.555
"18310_275.201_6.993",478087.46,96980.743,3300.44645,73162.95,808297.87,575603.98,502414.2,606292.75,445977.625,12623.851,26164.985,50426.061,6234.9098,1511.2027,57653.092,212607.28
"13989_275.201_5.29",571052.72,27238.3615,3035.9766,35477.05,326961.92,218613.34,220340.125,701633.35,276293.2,14807.452,23208.8065,32959.9725,2620.36925,691.638395,35117.122,124529.1
"25875_275.237_9.085",69663.815,38548.9015,0,15112.3875,437983.56,570245.47,292529.58,92772.995,77786.255,0,0,0,0,0,55159.053,138311.478
"24429_275.237_8.713",295404.44,33741.5565,389.512135,36894.961,247528.88,335115.52,238055.855,267368.585,292198.86,7380.3725,9540.7717,16159.6055,917.420875,0,183419.415,165931.605
"5544_276.159_2.559",1728.169,2506317.85,1275.7353,2100.04795,8789.2005,12661.363,39545.418,6648.648,1454.713,0,0,0,0,0,0,123237.2625
"3270_276.217_1.799",26640.694,0,0,0,0,0,0,19709.5235,19843.2775,2908.2395,4291.3277,23054.878,0,0,36162.667,7876.63575
"2221_277.051_1.425",0,0,8716.749,0,0,0,0,0,0,521.253465,0,0,0,0,0,0
"11495_277.084_4.423",113067.06,0,0,0,0,0,0,80696.133,103834.185,18411.406,79670.35,109711.43,1939.41475,1405.71345,90066.035,23135.057
"3369_277.105_1.825",440891.515,580900.4,6110.7935,412673.04,343784.64,405403.22,333746.4,55443.6565,163222.535,12458.2575,73943.628,1196079.8,1795.86635,683.541325,470857.27,367465.84
"2763_277.126_1.654",46920.8615,0,0,0,0,0,0,31122.735,21022.586,8767.3315,133086.33,11219.474,0,0,626.80165,1900.08615
"13955_277.142_5.271",16386.332,78880.07,11551.223,44320.924,92009.6675,80119.03,119364.935,17082.5895,6014.4282,9425.432,16006.5685,9281.0365,5805.30525,2001.5649,22663.5615,40770.24
"11750_277.143_4.509",69563.6385,23025.965,1809.4235,21470.357,408766.235,290964.21,277069.87,57987.5075,48112.565,9575.0455,49011.075,27113.443,248.832705,123.764105,6816.0195,114460.43
"16923_277.143_6.559",6520.5038,84423.21,246.20419,6882.59315,81144.399,62192.173,69095.302,7286.8093,1688.63865,1278.0178,4942.14765,7752.603,281.8946,563.49108,0,22789.623
"11977_277.143_4.559",118845.475,16236.7272,1173.80282,13958.7165,131011.235,107383.9425,216253.525,40507.533,27160.118,10572.96835,37592.588,23033.666,493.50913,130.1873,4316.34275,57835.52
"11198_277.143_4.349",55585.745,21184.489,1912.5111,16833.545,309329.5,250781.35,248786.995,53071.254,48369.898,13429.233,136292.618,38004.112,816.159315,371.666885,2496.8828,88091.895
"18554_277.144_7.089",11618.7715,487249.595,11494.2185,181227.772,35251.2865,32477.8375,41160.433,60298.2655,2827.546,3367.27005,11603.32325,4487.1965,641.85852,603.7778,8619.514,66083.224
"4407_277.166_2.15",2757.69665,1300068.65,0,17487.1375,10625.8315,790291.58,28111.312,887.6466,6948.7891,0,0,0,0,0,0,129690.14
"24746_277.18_8.813",3483368.9,1188596.485,46965.81,1734838.2,3053051.85,2907947.4,3857587.75,3190886.35,2743588.75,1017860.55,2167620.45,3383841.35,30501.266,23739.2735,3528203.65,2125686.65
"14509_277.18_5.511",66303.394,42064.4785,5421.4892,34283.543,280173.03,277874.02,245956.92,85994.705,47591.2485,4418.1778,5248.518,11331.277,3455.10465,4223.07785,4883.95825,117316.06
"15600_277.18_6.039",1132467.85,317834.35,9765.6915,184085.51,2798100.75,2015893.7,2394650.3,2095171,1014740.47,12203.367,45336.749,35115.4335,10764.814,2973.1778,194040.36,1005369.23
"14956_277.18_5.717",169906.14,58294.2405,6464.5375,46222.85,651048.845,569726.7,367625.89,298104.705,140386.325,12463.75465,8648.0025,10426.5122,7749.13595,3551.14405,100449.607,231245.125
"12327_277.18_4.684",373681.295,73112.185,6580.6583,92223.47,1161999.95,1186305.25,1024146.75,642877,352679.455,4750.2186,30463.637,17987.457,10158.891,4407.4578,124952.402,400229.14
"20513_277.216_7.682",546128.845,108427.58,5316.1758,119527.187,233675.84,179161.685,142887.86,748652.17,600642.3,24916.59,31290.0975,78245.59,7055.7676,4582.28125,57404.459,106543.59
"18920_277.216_7.254",534490.82,142836.945,5403.97065,64146.4425,163058.835,245565.365,163770.795,678944.8,570499.155,14166.449,37574.1905,109636.345,10358.006,2340.8651,65710.048,179023.245
"14683_277.216_5.615",1206330.6,124085.99,7656.98515,87385.82,117170.705,219588.62,187085.72,1123777.3,1288330.65,18020.875,27896.4125,142681.74,7450.3054,3399.13535,42797.249,229662.68
"21651_277.216_8.045",1662390.95,187699.28,11594.1005,176310.42,301438.48,338169.725,319860.9,3769470.25,2425991.6,79841.15,243951.015,255702.58,15216.402,5966.98855,228870.995,557580.75
"21858_277.216_8.089",1414358.15,188710.065,10353.666,169713.865,296993.7,337604.17,289302.3,3309920.35,2770873,123045.975,203238.04,217838.49,19014.052,7014.0523,205553.17,582635.64
"6475_278.211_2.893",36721.075,0,0,0,550.11695,0,0,76781.095,70740.245,95012.79,297504.015,201428.49,0,0,16589.6115,54354.791
"6991_278.212_3.08",183537.32,47612.08,2984.06815,41434.713,45303.558,67446.37,46551.056,209481.76,176000.83,180271.385,410798.5,34535.9885,3794.55465,887.18715,96505.6405,85797.1385
"7667_278.212_3.35",27947.3865,2164.10875,413.68249,3050.50135,0,1292.86275,0,32763.74,22407.286,59688.763,113828.763,114412.83,0,0,24822.3385,35782.678
"2880_279.134_1.702",4611.43,47557.5365,860.08175,94291.48,1150.3905,1161.1201,2312.88525,9264.8457,2373.35925,2190.18955,5820.2109,25139.0915,0,0,0,29327.327
"25722_279.159_9.021",57139,52229.4875,26404.3395,23210.6235,43429.581,52199.258,51803.9455,294946.67,23646.664,62902.81,733288.95,25435.9675,14775.9745,15599.86735,48458.491,84958.35
"14782_279.159_5.651",41790.0585,32293.4335,23413.287,26666.515,182682.01,136570.905,279486,33203.348,24185.252,19814.365,48314.976,43754.2685,19350.1605,20330.625,8640.4327,65869.895
"9678_279.159_3.956",63332.527,28646.199,21594.6665,40231.518,309261.14,216357.1,259835.72,65400.4845,47723.4845,3792.10715,6923.8255,8008.91575,19063.882,19713.5845,6568.47645,78422.715
"11242_279.17_4.351",0,54913.4125,2086.02985,10246.6565,0,0,0,0,0,0,0,0,0,0,0,0
"13217_279.195_4.992",44090.895,14224.4075,565.519865,16105.9935,181438.135,125653.315,109513.247,94661.08,35111.579,0,1049.98925,2856.449,521.67279,46.725715,6107.3885,60858.287
"12468_279.195_4.73",42192.516,12903.1295,652.79942,15008.4575,144081.025,119260.065,121586.11,68636.634,30328.2245,0,0,2238.3877,506.14047,0,3326.2806,45103.195
"13770_279.196_5.188",73834.705,13775.7245,735.246945,15480.411,250310.52,142856.89,141595.555,138270.13,54644.5685,635.6684,0,7388.43025,604.14836,68.120285,5685.9729,75164.2325
"19612_279.232_7.504",242874.83,123335.13,5459.8767,41687.775,32023.4355,53991.2985,36060.172,327723.24,347702.815,6206.7,50666.4185,51206.883,6658.6069,751.64905,33551.1875,66737.8885
"16469_279.232_6.388",129769.865,43140.188,6864.5637,43932.142,164192.8,157751.65,136316.26,90460.48,93319.76,8351.61775,18936.731,36979.6195,7139.84645,4420.70785,24760.818,81260.675
"25534_279.232_9.012",329913.11,221998.525,14025.576,99339.078,88552.057,136306,99299.3125,270143.685,533215.32,188404.805,250224.97,528346.89,15671.1585,8458.5242,122087.605,90412.9
"30227_279.232_10.313",33983.3395,17804.4865,1905.6206,8752.1115,21352.758,21439.5155,20578.196,22666.7515,60377.1545,704.1676,3566.84675,592512.62,2343.88418,2455.74725,0,67270.6225
"1130_280.962_0.919",36696.391,0,290.5557,0,0,0,0,5964.7098,3797.6918,3978.0313,3189.5985,0,3841.2292,1203.60658,0,0
"2420_281.113_1.543",30941.7255,60545.2695,3658.77295,241708.225,0,0,0,7675.6836,10665.551,0,0,1425.5021,0,0,0,22982.036
"11087_281.138_4.326",60138.048,9484.2482,1042.6539,34712.169,334634.59,267051.26,311115.49,18539.801,14685.5925,642.11405,4576.419,11822.2825,0,0,720.37855,119952.238
"26951_281.138_9.342",0,137604.455,277.352965,0,21103.582,0,0,0,0,0,0,0,0,176.45651,0,7073.21
"8988_281.138_3.746",16655.8405,20125.292,999.826925,23552.908,146856.875,96795.92,92679.52,25422.227,16217.9885,0,0,3633.21495,201.519465,0,1024.06325,53726.261
"8015_281.15_3.476",22422.468,443650.32,4553.2488,168741.27,679.63115,0,0,26944.5705,11832.2645,0,0,0,0,0,548.8336,42897
"22551_281.19_8.244",210386.845,14444.4155,0,20013.755,169942.325,299791.09,254332.155,291939.02,319162.315,0,0,1030.641,1271.9711,0,129869.185,110443.703
"21700_281.19_8.045",449315.015,42031.529,750.17045,44841.372,283432.94,153862.875,229878.595,604156.97,463583.265,0,0,1852.0891,973.3287,0,51113.812,187276.885
"21058_281.19_7.911",184900.82,3820.35335,0,3978.25635,415460.325,278306.04,149972.36,339051.78,357423.625,0,0,0,1544.6184,0,237365.225,262173.975
"25426_281.19_8.965",414431.97,48065.5925,0,9179.441,198054.315,241403.23,169648.405,364368.235,471133.61,0,2648.12135,0,1648.63065,0,138411.71,144339.01
"16898_281.19_6.56",859149.525,78444.67,1960.49275,97633.615,267673.76,197892.8,104561.522,983837.5,920594.075,0,7588.6347,2148.4955,3077.7147,289.358,117593.68,174336.42
"6805_281.196_3.033",58405.463,18795.508,2503.3312,22833.6035,5258.50345,4262.6274,3049.1152,74836.837,75947.748,13571.33,39609.586,76319.3475,984.803585,0,42978.037,30052.5295
"24800_281.247_8.816",212818.725,33181.568,6436.2572,112404.62,843239.43,1474236.3,875909.92,195772.908,204681.925,9095.909,12785.464,40474.076,14180.3572,3506.00415,75885.325,401157.03
"31079_281.248_10.464",46683.036,32574.0315,0,17403.416,38384.452,44432.015,43716.492,33160.7745,46926.8875,3495.01125,20730.0585,21139.6805,0,0,27397.58,28079.744
"1490_282.12_1.096",21134.617,47251.803,423.71925,0,28054.3645,212476.58,53316.0265,31431.924,41495.978,1386.39892,3984.6551,0,0,0,0,19293.2945
"1799_282.12_1.293",17822.6465,22476.634,0,0,9919.9017,112547.675,31005.2785,15482.1965,35712.077,194.78763,4595.5448,0,0,0,0,18790.37
"2402_282.17_1.526",618.36175,0,0,0,0,0,0,2230.44115,1353.89083,23308.5315,59504.523,93322.805,0,0,0,13267.8355
"3503_282.181_1.866",418.91765,918301.45,4627.45285,156401.18,0,0,0,0,0,0,0,0,0,0,0,39093.364
"1776_282.191_1.248",57647.146,0,0,0,0,0,0,0,69643.788,0,0,2675278.85,0,0,208625.75,283530.24
"1584_282.191_1.172",64724.422,0,0,0,0,0,0,90503.3075,148415.85,233943.905,1108284.8,8128.79,0,0,50389.242,82936.615
"2682_282.191_1.609",1232.7549,0,0,0,0,0,0,7268.15725,12066.2545,21382.0965,91184.495,216237.075,0,0,11781.7445,15713.005
"2091_282.191_1.401",23256.858,0,0,0,0,0,0,38803.8615,50361.4115,95751.47,495386.095,942194.98,0,0,75072.83,107927.37
"5637_282.191_2.622",275057.74,4872.1555,351.06298,3294.6819,2148.08605,2425.2043,1905.49175,20677.802,169056.025,18264.967,66315.2635,57418.9,412.41434,0,8733.6655,29348.1565
"10095_282.207_4.069",27611.2805,34785.723,9108.664,16903.1285,0,0,0,21838.6085,12195.588,0,0,0,0,0,0,3471.52185
"257_282.905_0.704",39176.552,2365.81885,14940.7175,10446.4275,958.06195,769.85937,991.78655,284508.44,56537.945,96511.685,251228.595,7188.658,28741.9345,18511.195,2758.6604,4455.1727
"14568_283.154_5.546",11853.3445,7328.8215,0,6573.02465,222405.155,125052.92,158542.93,14020.2625,9833.7265,2057.44835,5911.9715,15299.094,256.61,0,0,48894.34
"11848_283.154_4.515",130070.915,39555.419,1131.24663,80402.64,17970.778,104107.8325,37558.8285,146570.6945,297652.83,591.532,9193.3395,44898.1015,67.216545,0,5640.005,50523.9165
"7470_283.165_3.283",0,1135213.4,55194.627,258184.475,0,0,0,41847.763,0,0,0,0,0,0,0,80357.4475
