"","A1.mzML","A10.mzML","A11.mzML","A12.mzML","A13.mzML","A14.mzML","A15.mzML","A2.mzML","A3.mzML","A4.mzML","A5.mzML","A6.mzML","A7.mzML","A8.mzML","A9.mzML","pooled_QC_1.mzML"
"30802_295.228_8.549",257060.78,1698.107,974.8441,1316.8502,7615.1094,12681.236,1822.9944,362760.84,343476.7,15261.203,22824.78,3540.18,1809.4209,128.75604,1066.2518,122880.93
"34745_295.228_9.549",161000.44,235.42369,351.72675,1607.8413,11387.288,19927.12,679.8764,133900.12,74997.75,135262.61,210574.81,1848.5964,4044.936,153.44867,2854.1494,71635.4
"36350_295.265_9.965",8682.67,88,88,88,88,88,88,2334.187,1279.2507,88,574.1798,88,88,88,88,501.3407
"40896_296.1_10.982",29699.115,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
"42582_296.141_11.322",88,88,88,88,88,88,88,2166.855,686.0567,61245.797,444453.56,669.7883,88,88,88,14071.86
"40065_296.141_10.852",329.8746,88,88,88,88,88,88,88,88,15785.732,171711.7,717.97986,88,88,88,3410.5342
"17769_296.148_4.916",3252.734,3948.2773,3262.167,4644.5273,17754.32,17646.486,9217.582,724.8263,88,4311.6636,4354.9375,1112.9878,11247.636,2289.7695,11981.902,12344.171
"39230_296.178_10.633",88,88,88,88,88,88,88,38129.266,51513.51,21091.082,88,48573.797,88,88,88,88
"39946_296.178_10.832",88,88,88,88,88,88,88,80234.94,14019.482,54372.24,1781.2765,102061.6,88,88,88,88
"37565_296.178_10.319",88,88,88,88,88,88,88,88,206309.05,81663.516,88,88,88,88,88,88
"38180_296.179_10.431",88,88,88,88,88,88,88,12053.269,168029.02,226041.92,88,88,88,88,88,88
"38880_296.179_10.537",88,88,88,88,88,88,88,21648.223,84128.375,44322.74,88,1099.2366,88,88,88,88
"42186_296.179_11.177",88,88,3262.396,3707.061,900.84625,3171.373,924.676,21320.385,4557.869,3436.6162,577.1003,22199.943,88,1555.7556,32792.7,553.8782
"41247_296.187_10.991",88,88,1061.4143,1044.7599,88,88,686.63873,7993.879,3857.1465,992.32385,88,10782.2705,88,88,88,88
"1679_296.891_0.888",5550.5005,88,1115.4623,88,88,88,88,4310.721,1251.6182,6198.772,6646.134,88,8187.9287,4399.1143,88,88
"2672_296.954_1.069",88,307.21417,2084.3914,88,88,88,88,97417.83,88,21258.23,35139.586,2269.3704,6403.007,23036.406,88,88
"4550_296.954_1.711",5672.957,15445.004,54574.332,59490.113,3780.7578,662.2075,10035.541,1314.4547,8179.794,9185.167,2277.9626,10033.474,4048.7844,3388.7192,48993.02,88
"3560_296.954_1.397",4359.4414,2104.6155,7379.0547,2054.2058,88,88,2121.8757,50318.094,1476.5635,70079.57,92445.164,5286.505,7820.7886,15625.909,1464.4838,88
"4119_296.955_1.562",5467.4683,4288.133,7773.2275,2150.8118,329.9085,88,9411.104,8179.869,7507.7705,7871.2666,26192.133,44590.055,9532.525,13844.02,6152.4893,88
"2045_296.955_0.933",4648.5015,88,3975.125,88,88,88,88,55694.594,8806.232,19021.613,38155.824,291.01666,60467.023,12622.607,88,88
"2671_296.963_1.072",2522.9683,6357.8315,28855.695,6884.521,88,88,8815.34,89687.14,9662.148,56969.375,50577.59,35370.8,7890.342,30627.393,8939.691,88
"5642_296.971_2.19",12232.457,88,88,88,88,88,88,31273.908,17241.58,10816.973,12641.307,377.79236,88,88,5083.3403,4016.6091
"11927_297.025_3.574",5440.865,88,88,88,448.83917,336.92548,88,3003.204,13266.156,88,829.4456,88,88,88,88,1051.6238
"38896_297.047_10.556",88,88,188.8284,88,88,88,88,88,88,625.1846,23219.594,88,418.96704,101959.734,1587.4297,88
"15016_297.08_4.236",88,88,88,88,88,88,88,469.29224,348.7915,120117.97,559206.3,4056.6824,88,88,88,64806.484
"15653_297.08_4.361",88,88,88,88,88,88,88,950.8323,348.7915,259913.47,807675.6,6804.784,88,88,88,114881.96
"19694_297.081_5.469",9906.805,88,88,88,88,88,88,8270.016,4937.3477,1728440.9,6094500.5,58956.164,6179.7373,2075.976,3207.2815,895715.7
"16737_297.081_4.613",3811.925,88,88,88,88,88,88,2443.8584,2175.7415,2298083.5,5810799,40261.652,1973.5614,88,2103.315,1082778.4
"19067_297.081_5.26",2153.2488,88,88,88,88,478.70514,88,1289.507,1345.5952,1051029.8,2955790.5,29402.766,1131.9365,88,721.8061,722602.9
"17867_297.081_4.938",2054.8557,88,88,88,88,88,88,1028.8118,88,623063.75,2254420,17218.254,537.80347,88,143.32628,317424.3
"18373_297.081_5.071",518.70984,88,88,88,88,88,88,1359.9003,779.0463,402530,1442914.2,15685.047,88,88,88,301848.1
"18820_297.081_5.214",3192.599,88,88,88,88,88,88,1289.507,1980.3013,1451360.1,5269897.5,10540.817,967.50055,88,641.07086,170275.03
"17202_297.081_4.811",2547.2747,88,88,88,88,88,88,1278.7905,744.3883,643110.94,2346759.8,16563.773,487.52014,88,117.16554,297920.4
"14733_297.098_4.144",12267.6875,1620.2689,88,88,10251.314,10875.271,88,10881.898,12758.756,1289.0952,5354.785,88,88,88,88,9436.795
"13508_297.098_3.899",40217.13,257.67133,88,88,186284.31,194401.02,8224.434,41180.957,25006,2547.7346,16752.611,88,88,88,88,116233.13
"19996_297.102_5.536",88,88,88,88,88,88,88,88,88,3527.6282,49564.523,88,88,88,88,4706.843
"20197_297.102_5.633",88,88,88,88,88,88,88,88,88,8806.899,31492.562,88,88,88,88,2347.7876
"23875_297.114_6.79",27935.145,1855.7439,2251.9023,1102.802,10573.268,22242.365,362.47516,14354.885,7807.9316,13872.418,23533.525,88,827.5869,88,290.1269,28773.61
"43034_297.117_11.396",5816.594,3974.9377,5060.3755,5439.8955,38803.242,27028.207,4463.3057,7321.78,16520.914,2594.425,2162.141,936.10046,4458.681,1819.0344,1377.3905,68521.13
"42624_297.117_11.329",186760.84,7676.675,7306.642,6494.0063,44333.96,20164.734,2080.0232,8298.623,6479.366,6949.7627,23538.766,348.10266,5207.974,226.2927,787.90247,33583.715
"41794_297.117_11.147",4499.7705,88,88,88,1282.6938,88,88,84889.57,56911.77,5875.6865,30590.078,88,88,88,88,419.85025
"37984_297.117_10.429",20545.385,88,88,88,88,88,88,3694.4253,645.9171,88,411.03027,88,88,88,88,714.01184
"34428_297.135_9.437",752.6548,88,88,88,88,88,88,193295.03,224959.66,422.48914,71545.96,88,88,88,88,492.85095
"23512_297.135_6.656",39345.44,88,88,88,2113.0488,3418.8516,88,42974.434,41270.41,5686.017,19902.068,88,182.44421,88,88,18631.172
"16404_297.135_4.524",21258.854,88,88,88,14394.778,29006.463,1960.8903,36299.836,28802.578,28234.188,22156.576,88,88,88,88,9931.213
"35259_297.135_9.667",37664.742,88,88,616.70605,6672.6064,13878.861,88,9384.713,11724.8125,2994.7026,30277.72,195.04594,166.36882,88,88,131116.77
"34682_297.135_9.518",271259.3,88,88,88,88,88,88,161166.75,218526.52,22698.758,117833.375,88,88,88,88,88
"16081_297.135_4.486",38740.79,88,88,88,32833.145,23110.807,2573.795,53910.86,39911.75,28240.812,41633.492,88,88,88,88,27472.715
"11804_297.135_3.572",30405.434,463.89618,5640.7085,88,60545.38,49495.67,4449.161,35968.61,31872.012,15648.75,35575.08,88,202.7822,8077.6025,88,23218.773
"13953_297.135_4.034",20834.57,753.1916,4632.9727,722.3612,127060.66,71591.836,17481.506,26934.277,20159.254,37732.406,42267.023,88,970.8152,6392.857,88,88187.86
"12283_297.135_3.651",48504.97,4403.635,140746.67,2172.3455,147534.22,79920.24,20280.393,31557.11,18451.422,28422.938,43653.473,88,15092.916,265572.16,1461.3606,70016.89
"15378_297.135_4.296",20878.629,1023.49994,536.1642,670.5271,91965.945,93040.88,15259.318,47736.62,40786.375,25400.734,104568.1,88,572.219,88,88,94244.81
"13335_297.135_3.863",15823.067,891.9841,8613.823,554.3232,46255.586,95296.086,8444.039,47837.086,43737.668,40159.11,82718.64,88,1640.1106,15520.844,88,53568.68
"13032_297.135_3.822",11224.864,644.2416,11709.046,259.43396,70505.47,28112.17,12604.705,32550.16,42418.21,42675.406,48573.434,88,1640.1106,15569.196,88,45905.574
"20775_297.148_5.826",40950.953,7412.478,20414.197,3599.1816,671.8629,4032.9585,88,52427.57,18987.287,10795.634,47580.62,88,88,88,88,23335.791
"20138_297.153_5.619",88,88,21617.887,7752.2217,17046.137,42842.17,103519.664,294784,27499.465,29217.379,3814.8684,92057.555,88,16022.228,126.92349,3574.439
"20646_297.153_5.8",88,88,25912.635,9296.243,16543.064,215303.28,114171.97,34992.094,9525.945,28823.785,11214.11,92002.25,88,17471.58,1534.7421,4038.4182
"21583_297.153_6.075",1736.5591,88,26658.424,5672.061,100924.234,53916.35,115103.234,218108.94,9277.265,18784.57,11230.279,90925.26,117.51997,17889.523,5547.5815,8375.064
"19050_297.171_5.271",13440.875,88,88,88,22330.041,15334.317,2223.0454,14796.664,24090.896,6800.4316,28090.354,88,88,88,88,36004.58
"19638_297.171_5.454",19300.672,278.8175,176.45277,88,56982.45,37715.316,6177.297,35330.473,17643.098,41458.062,46257.285,88,250.5415,88,88,45743.918
"22493_297.171_6.344",117948.14,88,88,88,5323.8394,7098.115,180.14929,67812.11,25692.945,17911.139,83412.62,88,88,88,544.557,46996.027
"14150_297.171_4.032",10210.153,88,88,88,19167.488,17536.074,3653.315,9215.846,6627.5034,7863.298,8308.388,88,88,88,88,16395.576
"16163_297.171_4.492",24335.242,88,88,88,11062.9375,43116.516,9157.354,22838.805,19716.84,16799.018,28850.656,88,384.52783,88,88,22852.938
"33412_297.186_9.193",6977.305,88,88,297.53833,13181.813,6519.869,1469.2733,15500.412,7362.7295,843.78534,2665.3896,88,88,88,88,9448.64
"29726_297.198_8.308",88,88,88,88,88,88,88,88,88,35607.254,101027.44,217.37523,88,88,368.8965,11840.803
"24973_297.207_7.134",42268.23,88,88,88,30681.602,20592.168,2126.1865,40559.8,38295.938,3615.803,8841.551,88,88,88,88,27225.197
"33643_297.207_9.246",131729.19,88,88,88,1220.2495,2364.9941,228.38614,256682.61,87328.46,18590.297,85918.25,725.5467,665.65155,88,1237.1539,38322.547
"23981_297.207_6.826",42635.723,770.6011,88,695.4,6069.8535,10717.982,88,27103.307,22138.418,4674.68,16480.746,88,469.22504,88,88,27034.227
"28621_297.207_8.052",258847.58,1480.1128,1081.6445,2094.9426,13576.306,4758.017,1069.4154,120234.36,72072.01,17694.729,19860.197,726.43427,1465.6987,223.35175,1011.07904,96855.76
"35080_297.208_9.643",57675.676,88,88,88,88,357.35522,88,84254.45,51742.49,16490.613,98680.93,492.0982,88,88,1914.4105,23906.703
"38319_297.244_10.443",17768.666,88,88,88,295.445,397.6081,333.64722,42330.54,20250.562,608.8207,4467.926,369.3003,625.7094,282.289,360.31934,6188.091
"33366_297.244_9.18",134900.75,4660.509,5306.1387,5058.473,14337.395,10822.318,3224.673,74805.42,49970.336,26905.312,49772.59,3996.4937,11637.912,2905.9084,4940.6313,46514.27
"32323_297.244_8.841",1161623.9,16152.405,14745.838,17284.148,29006.186,36463.03,4688.3076,1804077.9,1156255.2,106003.8,369144.62,22210.303,14180.078,4998.924,12472.705,558633.5
"33736_297.244_9.259",250358.62,13792.644,17853.08,19794.795,43988.945,28779.975,10439.864,254125.55,172456.36,72760.75,147784.4,8744.549,23806.566,12930.875,15968.881,136291.88
"30915_297.244_8.6",183046.12,3874.8562,2920.8635,4048.265,17278.95,27351.2,4018.1396,275959.28,141969.03,51570.418,101044.375,13711.182,3826.277,1588.0825,3462.9104,105001.02
"34882_297.244_9.576",85092.2,3750.172,5017.803,5783.6387,12463.301,15239.058,3857.1428,111514.875,74512.63,13523.942,38505.742,3466.584,8066.404,4304.356,5580.508,53769.457
"35079_297.244_9.645",47345.855,4237.901,5164.446,5838.906,12463.301,15239.058,4112.7715,103960.016,113723.586,12134.084,38505.742,3466.584,4149.441,3412.4834,3677.0981,46607.95
"35923_297.244_9.856",91797.8,5719.4204,6368.4634,6129.5806,7735.4175,13390.409,3656.0054,228429.5,86432.98,15939.887,60792.54,6070.913,7433.765,4138.66,6308.4727,54351.77
"34596_297.244_9.502",146116.17,3699.1624,3971.157,4160.173,8384.235,11917.367,3078.1611,250340.45,82491.64,15103.754,42318.812,4091.6785,6223.988,3472.3723,4324.708,43543.754
"35302_297.244_9.695",88642.414,5349.1997,7108.2793,8240.007,10737.494,21856.447,6302.647,167135.03,65568.83,12232.395,55773.953,6404.092,4149.441,3887.8818,8879.632,29259.375
"30257_298.055_8.454",88,88,88,88,88,1054.4836,88,88,88,14273.09,36447.37,88,88,88,88,2948.6948
"6019_298.057_2.315",59553.69,88,88,434.8219,3267.6228,4534.1997,219.16005,154779.25,59763.168,12472.282,65747.375,88,88,88,1531.9178,26951.094
"23781_298.13_6.761",42870.39,12114.291,17191.686,11751.6045,23357.94,10207.071,1232.8391,187902.11,7982.745,23564.23,75953.33,88,3307.4846,2173.1646,790.8044,72216.23
"30021_298.943_8.393",10127.583,1096.297,27585.555,985.07574,3477.5784,4263.414,88,4338.918,9022.512,22761.5,96390.87,88,1066.9213,26565.834,88,21442.814
"5504_299.041_2.14",29722.217,88,88,349.22928,3602.0786,2874.8403,88,45178.305,27797.184,4331.4043,32268.91,88,88,88,272.4366,11238.557
"30927_299.052_8.589",88,88,88,88,88,88,88,88,88,23967.637,110466.836,88,88,88,88,10513.159
"19549_299.053_5.425",88,1153.2437,88,6981.4907,88,88,88,88,88,88,88,88,88,88,88,926.3031
"20808_299.056_5.829",16013.027,587.7795,97.83074,936.12714,16952.803,17224.45,10551.723,12990.206,13567.759,88,88,88,88,88,683.0886,12111.854
"11272_299.06_3.438",88,88,88,88,88,88,88,88,88,15186.51,42000.867,88,88,88,88,8237.408
"3821_299.078_1.444",1822.9529,88,88,88,88,88,88,15842.611,88,88,88,88,88,88,88,88
"7975_299.078_2.829",46990.926,88,88,88,29383.426,3393.2393,1597.4302,51321.98,38641.39,9430.853,10234.607,88,88,88,88,16055.3125
"5412_299.078_2.122",36767.55,88,88,88,619.19745,1336.3682,88,62001.95,47696.02,13508.643,41478.637,88,88,88,88,11695.012
"6122_299.078_2.377",15880.063,88,88,88,1431.7997,1491.2362,88,44779.492,20877.424,7658.802,7792.9434,88,88,88,88,14124.604
"4996_299.078_1.961",8090.8145,88,88,88,88,264.134,88,25386.092,12221.457,5240.27,18937.293,88,88,88,88,607.06067
"40612_299.096_10.972",29324.621,88,88,88,88,469.54742,88,1077.3032,1573.0394,88,6364.3447,88,88,88,88,10335.732
"39679_299.096_10.741",44560.2,88,88,88,88,88,88,12718.154,8774.315,88,2968.246,402.43616,88,88,88,4690.7607
"28055_299.096_7.946",30171.406,88,88,88,88,88,88,48692.305,22886.043,7164.6357,32099.568,88,88,88,88,8417.781
"28423_299.096_7.999",60832.824,88,88,88,88,88,88,56181.01,47105.51,6537.4194,27965.98,88,88,88,88,5215.588
"41872_299.096_11.122",2040.6068,88,88,88,88,88,88,73669.21,63988.07,88,2203.5454,88,88,88,88,4595.5044
"20089_299.096_5.618",4206.24,88,88,88,389.52612,1245.8477,88,4043.8584,2941.7734,1027432.1,6735236.5,42112.477,2580.8462,88,1100.9878,1081363.4
"19777_299.096_5.501",9749.543,88,88,88,88,1245.8477,88,9901.637,4532.9995,522444.88,2174128.2,23550.74,1553.3881,88,1063.6144,536640.25
"19558_299.096_5.464",10835.63,88,88,88,88,88,88,9901.637,3962.3455,1031611.9,4025100.5,24724.459,1553.3881,88,906.0155,455757.56
"25502_299.096_7.287",38421.508,88,88,88,1365.9161,666.2464,88,6630.4824,12901.219,129517.625,573865.75,1762.1187,88,88,88,65068.508
"20797_299.096_5.834",9651.449,88,88,88,88,4638.74,88,16519.953,14303.9795,1542648.6,9650763,16704.236,1794.0212,88,1262.3997,611523.3
"22885_299.096_6.48",1707.8401,88,88,88,88,88,88,1240.3768,2088.2375,257921.61,1140644.9,3942.8547,88,88,88,141707.33
"21421_299.096_5.995",11855.719,88,88,88,88,88,88,16258.523,7790.9473,1779281.5,5883180.5,33725.496,1328.8676,88,959.6687,911927.6
"21150_299.096_5.936",10312.506,88,88,88,88,88,88,13073.275,7790.9473,1779281.5,7250072,38881.91,2035.689,88,1817.3167,669632.3
"18997_299.096_5.248",1749.7897,88,88,88,88,88,88,819.1096,922.64294,885640.1,3269468.5,21452.727,837.173,88,143.25049,443781.62
"22175_299.096_6.23",4134.5713,88,88,88,88,88,88,2488.3813,3055.7976,619514.56,2652170.2,10319.451,88,88,88,290686.38
"26627_299.106_7.575",88,88,88,88,88,88,88,88,88,2460.3713,9467.671,41370.543,56106.92,88,88,837.1636
"24163_299.106_6.874",88,88,88,88,88,88,88,88,88,461.5396,1528.5281,67585.26,52182.64,88,88,88
"11436_299.114_3.488",25723.145,295.02393,88,88,31138.81,22949.059,1879.9739,25542.688,26312.53,16989.955,76351.61,88,88,88,88,17754.621
"10795_299.114_3.339",16398.488,88,88,88,123511.51,109292.195,3356.9824,22468.814,35522.63,15874.381,28462.773,88,88,88,88,140162.53
"10333_299.114_3.298",14842.645,88,88,88,11971.954,33513.785,1657.1035,25154.635,43351.766,28479.78,295331.97,88,88,88,88,30566.268
"8054_299.114_2.851",8008.972,88,88,88,8536.588,22210.018,739.2931,8875.477,15029.377,145961.23,22391.215,88,88,88,88,30362.346
"20973_299.129_5.815",19322.34,581.2799,88,88,14872.797,21328.027,2271.8691,6441.1055,7030.935,88,88,88,88,88,88,10775.956
"21607_299.129_5.987",28440.361,1229.6115,373.77783,88,16050.33,16957.553,3216.661,4345.9907,11184.583,88,7482.583,88,88,88,88,13542.448
"31434_299.142_8.721",1009493,88,88,88,88,88,88,5829.043,26155.434,20956.805,208075.58,20320.182,4182.9736,1253.7129,548.4892,70840.67
"17058_299.15_4.699",36911.844,88,88,88,17788.158,17357.23,3808.2166,45138.363,15855.574,12621.716,7548.3354,88,166.63089,88,88,36563.59
"16665_299.15_4.609",47519.953,88,88,88,22392.234,17731.668,2679.8354,54520.234,37725.58,6690.98,45547.39,88,166.63089,88,88,17046.422
"13460_299.15_3.898",32319.826,202.05013,330.06534,307.45273,79236.086,64648.336,7313.5347,25629.44,19311.893,11114.353,11980.807,88,88,88,88,70816.84
"11982_299.15_3.597",17980.893,88,196.2517,88,65145.004,53349.215,6234.658,11235.718,11089.63,22554.184,40721.72,88,88,88,88,21110.768
"14881_299.15_4.199",45295.555,337.53708,425.41724,90.01529,46449.992,52980.465,2844.4055,29742.703,15592.881,12482.026,14905.24,88,88,88,88,40756.18
"24700_299.166_7.046",6797.2715,88,88,88,12112.526,13057.3955,2698.6309,4282.221,3612.225,88,2721.2842,88,88,88,88,13282.533
"21980_299.166_6.193",3000.4692,88,88,88,9609.62,74451.79,8601.766,1268.363,1176.3682,88,899.2031,88,88,88,88,24053.385
"23486_299.166_6.657",11660.059,88,88,88,26780.96,23289.848,9815.365,14335.931,11125.838,331.04633,88,88,88,88,88,12913.951
"28676_299.166_8.06",8970.342,88,88,88,4549.2017,13274.674,7880.077,9031.794,1254.2637,88,2124.1577,88,88,88,88,10106.41
"29116_299.166_8.186",10302.617,88,88,88,13609.809,8867.008,3023.2185,18833.174,6217.9062,481.16812,1595.056,88,88,88,88,11981.739
"25055_299.166_7.152",6808.3623,88,88,88,9431.761,37069.457,13091.03,4313.6704,2971.7974,410.2612,636.7716,88,88,88,88,18495.102
"26032_299.166_7.418",278485.7,7984.4517,4969.2275,10497.057,249400.3,128976.61,30604.686,346875.47,191202,3376.9338,10038.247,88,2204.6846,88,1513.2396,216012.8
"27210_299.166_7.736",25907.566,88,88,190.94574,19973.111,17179.525,2976.9067,26800.24,19186.824,491.2386,9343.473,88,88,88,88,27949.879
