FeatureID,Mass,Retention_time,A1.mzML,A2.mzML,A3.mzML,A4.mzML,A5.mzML,A6.mzML,A7.mzML,A8.mzML,A9.mzML,A10.mzML,A11.mzML,A12.mzML,A13.mzML,A14.mzML,A15.mzML,pooled_QC_1.mzML
7592,245.009,2.735,2.21E-06,9.68E-07,4.98E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,3.23E-05,1.80E-06,0.000246145,5.22E-07,4.47E-07,6.62E-07,8.67E-06
5467,245.067,2.121,0.000129548,0.000140345,8.67E-05,3.53E-05,8.55E-05,2.98E-07,2.51E-06,1.92E-06,4.04E-05,4.09E-06,1.80E-06,2.05E-06,1.46E-06,4.15E-06,6.62E-07,5.23E-05
4927,245.067,1.899,1.88E-05,2.01E-05,1.48E-05,5.48E-06,2.03E-05,2.98E-07,2.51E-06,1.92E-06,6.84E-06,4.09E-06,1.80E-06,2.05E-06,3.81E-06,1.53E-06,6.62E-07,6.26E-06
12214,245.103,3.568,7.92E-05,4.20E-05,2.11E-05,1.80E-05,2.67E-05,2.98E-07,9.79E-06,1.92E-06,2.76E-06,1.58E-05,1.37E-05,1.02E-05,8.77E-05,9.95E-05,1.39E-05,6.45E-05
10091,245.103,3.212,6.63E-05,4.11E-05,3.74E-05,3.45E-05,5.73E-05,2.98E-07,8.77E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,4.95E-05,5.12E-05,7.53E-06,8.10E-05
10516,245.103,3.368,2.50E-05,2.04E-05,1.24E-05,3.05E-05,4.39E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,2.15E-05,1.80E-06,8.35E-06,8.45E-05,6.56E-05,8.06E-06,4.65E-05
5979,245.103,2.355,3.45E-05,9.63E-06,9.59E-06,7.78E-06,7.14E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.05E-05,4.43E-05,4.86E-06,1.09E-05
8924,245.103,3.007,6.02E-05,4.05E-05,2.82E-05,5.99E-05,9.73E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,1.50E-05,1.94E-06,2.05E-06,0.000121036,0.000103881,3.84E-06,0.000117554
9485,245.103,3.103,6.47E-05,1.72E-05,1.46E-05,6.43E-05,0.000146022,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.94E-06,2.05E-06,8.16E-05,8.47E-05,5.27E-06,0.000163749
6252,245.103,2.396,4.44E-05,1.19E-05,1.75E-05,9.32E-06,7.56E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.51E-05,4.48E-05,6.24E-06,1.41E-05
15962,245.103,4.438,0.000248967,0.000108855,9.72E-05,3.61E-06,5.53E-06,2.98E-07,1.08E-05,1.92E-06,8.87E-06,0.000179007,6.31E-05,6.30E-05,4.92E-05,5.29E-05,7.26E-06,9.15E-05
19182,245.139,5.313,1.02E-05,5.36E-06,2.50E-06,2.55E-05,4.79E-05,7.75E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,9.36E-06,7.92E-06,6.62E-07,9.48E-05
18243,245.139,5.018,1.81E-05,1.26E-05,4.53E-06,6.57E-05,3.95E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.08E-05,6.04E-06,6.62E-07,4.63E-05
17193,245.14,4.75,9.97E-05,8.14E-05,6.91E-05,1.78E-05,3.29E-05,2.98E-07,4.73E-05,2.22E-06,3.20E-05,9.89E-05,4.44E-05,4.01E-05,4.65E-05,5.37E-05,8.06E-06,5.98E-05
15755,245.14,4.391,9.52E-05,4.20E-05,4.60E-05,8.32E-06,1.03E-05,9.06E-06,5.89E-05,2.59E-06,3.43E-05,0.000108549,3.92E-05,3.93E-05,7.16E-05,7.89E-05,1.50E-05,0.000106744
14992,245.14,4.224,5.95E-05,7.07E-05,5.40E-05,1.20E-05,1.43E-05,7.70E-05,1.92E-05,1.92E-06,6.17E-06,5.05E-05,2.37E-05,1.26E-05,6.53E-05,5.82E-05,6.13E-06,0.00035185
24223,245.176,6.908,5.88E-05,1.79E-05,1.86E-05,4.32E-06,4.39E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.49E-05,1.76E-05,6.62E-07,3.23E-05
19572,247.007,5.457,1.50E-07,8.99E-08,1.03E-07,2.00E-05,5.31E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.20E-05
21850,247.043,6.114,1.65E-06,9.06E-07,1.03E-07,2.70E-05,8.52E-05,3.94E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,7.76E-05
21463,247.043,6.073,1.65E-06,9.06E-07,1.03E-07,9.61E-05,0.000273644,3.94E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,7.05E-05
11977,247.082,3.582,0.000725024,0.000516092,0.000316021,0.000104976,0.000223517,4.58E-06,1.80E-05,1.92E-06,0.000263826,3.01E-05,1.80E-06,1.53E-05,3.77E-05,3.76E-05,2.79E-06,0.000432828
10612,247.082,3.315,4.06E-06,2.11E-06,2.50E-06,4.29E-06,1.09E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,0.000197213,5.22E-07,2.57E-06,6.62E-07,1.28E-05
9863,247.082,3.186,9.71E-05,5.68E-05,5.05E-05,1.45E-05,3.00E-05,2.98E-07,2.51E-06,1.92E-06,2.83E-05,8.40E-06,1.80E-06,0.000176418,4.23E-05,4.32E-05,6.62E-07,0.00012493
23762,247.098,6.748,0.000109552,5.38E-05,5.91E-05,1.43E-06,6.72E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,6.80E-06,7.61E-06,6.62E-07,3.79E-05
22818,247.101,6.451,0.00012188,6.68E-05,6.15E-05,1.26E-07,7.80E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.72E-05,1.50E-05,6.62E-07,4.61E-05
30613,247.101,8.518,1.50E-07,8.99E-08,1.03E-07,1.59E-05,3.23E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,7.23E-06
9104,247.119,3.038,0.001020706,0.00099573,0.000855476,1.50E-05,4.02E-05,7.91E-06,9.43E-05,2.32E-05,0.000126916,0.000851915,0.000278359,0.000189976,0.000200147,0.000247163,6.40E-05,0.00057698
8301,247.119,2.881,0.000126121,0.000108453,0.000104437,1.19E-05,1.99E-05,2.98E-07,4.21E-06,1.92E-06,2.76E-06,8.31E-05,4.51E-05,2.09E-05,2.85E-05,4.57E-05,1.16E-05,8.57E-05
10187,247.119,3.234,0.000101988,0.000119201,6.61E-05,5.75E-06,1.35E-05,2.98E-07,2.37E-05,1.92E-06,1.38E-05,7.12E-05,1.52E-05,1.98E-05,2.57E-05,3.17E-05,4.25E-06,6.18E-05
31747,247.137,8.792,2.15E-05,3.58E-06,3.10E-06,1.26E-07,1.78E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.38E-06,6.62E-07,4.58E-06
25401,247.17,7.26,0.000146934,8.72E-05,0.000113134,6.94E-05,0.000169973,4.02E-06,2.17E-05,1.92E-06,0.000162046,4.09E-06,1.80E-06,2.05E-06,1.44E-05,1.06E-05,2.83E-06,0.00015421
26261,247.17,7.489,8.31E-05,3.47E-05,5.63E-05,3.13E-05,8.86E-05,2.42E-06,2.51E-06,1.92E-06,0.000107663,4.09E-06,7.50E-06,2.05E-06,4.93E-06,2.26E-06,6.62E-07,8.43E-05
30736,247.17,8.545,6.04E-05,3.00E-05,2.95E-05,1.18E-05,3.32E-05,1.32E-06,4.28E-06,3.32E-06,5.36E-05,1.68E-05,1.08E-05,1.92E-05,2.24E-05,2.51E-05,1.13E-05,4.37E-05
7300,247.942,2.664,1.75E-06,5.58E-07,7.65E-07,1.95E-05,9.05E-07,1.00E-05,2.51E-06,1.92E-06,0.000514494,4.09E-06,1.80E-06,2.05E-06,3.88E-06,1.62E-06,6.62E-07,2.27E-06
1931,248.9,0.9,2.89E-06,7.03E-05,3.00E-06,5.24E-07,1.45E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07
660,248.96,0.75,0.004635092,0.000871313,0.00157091,0.00136423,0.000825483,2.07E-05,0.019268727,0.012707854,0.000121942,0.003879179,0.009504703,0.009821898,0.000161228,0.000129854,2.01E-05,0.000595848
2031,248.978,0.925,1.87E-05,8.09E-06,8.41E-06,2.72E-05,1.99E-05,2.98E-07,0.000750629,0.000593986,2.76E-06,4.47E-05,0.000239122,3.71E-05,2.35E-06,3.59E-06,3.19E-06,2.36E-06
15277,249.023,4.289,3.73E-05,1.07E-05,2.14E-05,3.37E-06,8.63E-06,2.98E-07,1.65E-05,1.92E-06,2.76E-06,0.000135931,6.15E-05,4.80E-05,3.18E-06,5.00E-06,6.62E-07,1.87E-05
19022,249.032,5.255,0.00033954,0.000228332,0.000108832,0.000111806,0.000272742,3.55E-06,0.00017806,1.52E-05,2.41E-05,0.000215645,0.000157203,7.30E-05,5.81E-05,8.01E-05,5.94E-06,0.000260313
13991,249.041,4.01,1.36E-05,1.14E-05,2.88E-05,1.10E-06,2.35E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,9.39E-06,2.05E-06,4.43E-05,3.79E-05,2.63E-06,1.07E-05
13300,249.041,3.863,0.000212736,5.71E-05,9.93E-05,2.76E-06,9.49E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,8.56E-05,3.11E-05,1.26E-05,0.00017619,0.000120644,3.24E-05,7.75E-05
10735,249.041,3.343,0.000153401,9.84E-05,8.22E-05,6.43E-06,2.17E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,7.99E-06,2.05E-06,7.40E-05,9.41E-05,6.95E-06,8.16E-05
23134,249.059,6.527,9.19E-07,1.02E-06,1.03E-07,0.000146244,0.000478554,5.34E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.000160613
22691,249.059,6.38,6.02E-06,1.56E-06,1.73E-06,0.000423857,0.001317805,2.25E-05,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.000450631
22466,249.059,6.335,6.02E-06,1.53E-06,2.07E-06,0.000504724,0.001565648,8.78E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.000154116
23721,249.059,6.719,2.19E-06,8.99E-08,1.03E-07,4.80E-05,0.000156116,2.26E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,7.61E-05
18172,249.078,5.033,1.32E-05,8.25E-06,6.27E-06,2.52E-05,2.92E-05,3.66E-06,0.00014036,0.000159136,5.37E-05,4.09E-06,1.80E-06,2.05E-06,8.97E-06,1.81E-05,6.62E-07,2.26E-05
15782,249.08,4.418,9.24E-06,2.02E-06,1.00E-05,1.79E-05,6.16E-05,2.98E-07,2.36E-05,2.52E-05,2.12E-05,4.09E-06,1.80E-06,2.05E-06,1.95E-06,4.47E-07,6.62E-07,3.54E-05
23920,249.113,6.804,5.78E-05,2.14E-05,2.03E-05,3.73E-06,6.42E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.49E-05,1.47E-05,6.62E-07,3.62E-05
16849,249.113,4.65,1.49E-05,9.27E-06,3.37E-06,4.63E-06,1.42E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,0.000827593,8.35E-05,0.000355201,2.66E-05,2.90E-05,6.62E-07,5.90E-05
17709,249.113,4.894,4.58E-06,8.52E-06,6.61E-06,5.55E-06,6.78E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,0.00084291,7.15E-05,0.000373125,3.01E-05,3.32E-05,6.62E-07,6.36E-05
26465,249.113,7.495,0.000112758,5.43E-05,6.17E-05,5.18E-06,1.12E-05,2.98E-07,2.77E-05,6.82E-06,1.33E-05,5.65E-05,7.82E-05,9.30E-05,2.23E-05,1.27E-05,6.62E-07,4.99E-05
26172,249.113,7.443,0.000138289,8.44E-05,0.000102123,8.73E-06,1.39E-05,6.55E-06,4.72E-05,2.38E-05,5.72E-05,5.65E-05,9.88E-05,8.40E-05,1.30E-05,1.25E-05,1.03E-05,9.26E-05
8681,249.135,2.961,6.91E-06,9.02E-06,4.48E-06,6.04E-05,0.000104102,6.78E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,3.35E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,5.67E-05
25695,249.15,7.342,7.23E-05,6.14E-05,6.88E-05,8.80E-06,1.22E-05,2.74E-06,5.02E-05,3.63E-06,2.43E-05,4.09E-06,1.80E-06,2.05E-06,1.49E-05,1.89E-05,6.62E-07,3.61E-05
26942,249.15,7.653,7.26E-05,2.81E-05,3.85E-05,2.12E-05,7.67E-05,4.24E-05,0.000342482,3.74E-05,9.68E-05,8.29E-05,2.13E-05,3.95E-05,6.27E-05,7.62E-05,4.17E-05,8.19E-05
18981,249.15,5.23,1.06E-05,8.19E-06,3.51E-06,6.06E-06,5.37E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,1.99E-05,1.80E-06,8.35E-06,0.000333177,0.000340189,7.07E-05,6.29E-05
15604,249.15,4.36,8.25E-06,8.39E-06,5.03E-06,4.11E-06,5.06E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,8.03E-05,5.36E-05,2.03E-05,3.42E-05
40888,249.153,10.98,7.05E-05,3.10E-06,1.33E-06,1.26E-07,1.89E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,3.11E-06,6.62E-07,6.58E-06
30441,249.153,8.518,0.000149833,0.000250187,0.000116117,0.000223565,0.00051405,2.98E-07,1.97E-05,1.92E-06,2.76E-06,0.000367327,5.72E-05,0.000167377,4.01E-05,0.000305596,3.71E-06,0.000102568
30888,249.153,8.628,0.000326617,0.00040921,0.000136783,0.000220194,0.000582272,1.03E-06,6.32E-05,1.92E-06,2.76E-06,0.000564011,2.53E-05,0.000247773,7.06E-05,0.000533479,8.43E-06,0.000187856
24358,249.186,6.928,1.51E-06,5.43E-07,1.76E-06,9.97E-05,0.00029173,5.28E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.88E-06,2.19E-06,6.62E-07,9.49E-05
24752,249.186,7.049,6.41E-05,3.50E-06,3.66E-06,6.72E-06,2.87E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,3.87E-06,6.62E-07,1.81E-05
26269,249.186,7.491,7.49E-05,4.54E-05,3.52E-05,5.67E-05,0.00012338,1.59E-05,0.00016807,0.000351791,0.000203068,0.000217844,0.000363138,0.000121651,3.94E-05,3.37E-05,4.26E-05,9.89E-05
17770,250.143,4.914,1.08E-06,8.99E-08,1.03E-07,3.39E-06,1.09E-06,1.40E-06,0.000160204,2.56E-05,0.000181161,7.60E-05,3.27E-05,5.18E-05,4.59E-05,4.76E-05,3.18E-05,1.68E-05
7800,250.983,2.789,0.000106191,2.00E-05,7.23E-05,1.26E-07,4.29E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.60E-05,1.00E-05,6.62E-07,4.07E-05
29253,251.038,8.208,1.50E-07,8.99E-08,1.03E-07,1.15E-06,1.30E-06,2.13E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,8.98E-05
14099,251.056,4.032,4.86E-05,1.63E-05,3.76E-05,1.63E-06,2.72E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,3.27E-05,3.92E-05,1.82E-06,1.89E-05
11475,251.056,3.495,0.000118022,3.51E-05,5.25E-05,3.22E-06,6.87E-06,2.98E-07,1.22E-05,1.92E-06,2.76E-06,8.51E-06,1.80E-06,2.05E-06,0.00015196,0.000114828,9.38E-06,3.59E-05
15505,251.06,4.33,0.000139466,7.92E-05,4.83E-05,7.32E-06,2.89E-05,2.98E-07,2.55E-05,2.06E-06,2.76E-06,4.04E-05,1.80E-06,1.40E-05,3.16E-05,4.39E-05,2.60E-06,9.81E-05
24159,251.075,6.906,1.50E-07,8.99E-08,1.03E-07,3.80E-05,0.000113087,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.34E-05
11334,251.093,3.44,1.50E-05,6.33E-06,7.60E-06,3.10E-05,4.53E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,2.92E-05,9.85E-05,6.96E-06,3.99E-05
