featureIDs,A1.mzML,A2.mzML,A3.mzML,A4.mzML,A5.mzML,A6.mzML,A7.mzML,A8.mzML,A9.mzML,A10.mzML,A11.mzML,A12.mzML,A13.mzML,A14.mzML,A15.mzML,pooled_QC_1.mzML,logFC,pvalue,logpval,Sample_Type,Molecule,Compound_Class
20722,1.27E-05,4.21E-06,6.31E-06,0.000154399,0.000446702,6.13E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.000145218,5.472968417,0.201718405,0.695254476,Not Significant,,
16991,3.09E-06,1.15E-06,9.79E-07,0.001219267,0.003272265,8.36E-05,3.58E-05,1.92E-06,2.36E-05,4.09E-06,1.80E-06,2.05E-06,5.22E-07,1.94E-06,6.62E-07,0.000993807,8.127664896,0.201320029,0.696113015,Not Significant,,
12250,6.18E-07,8.99E-08,4.19E-07,6.52E-05,0.000130418,1.11E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,7.30E-05,3.836163881,0.200694519,0.697464487,Not Significant,,
17753,8.44E-06,9.43E-07,1.45E-06,0.000347805,0.00079112,1.31E-05,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,6.72E-06,6.62E-07,0.000250839,5.621524799,0.198785126,0.701616114,Not Significant,,
15712,2.11E-06,7.25E-07,1.03E-07,0.000259753,0.000683305,1.76E-05,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.000159623,6.079377323,0.206374389,0.685344199,Not Significant,,
16474,1.02E-05,1.30E-06,9.67E-07,0.000283895,0.000611238,1.47E-05,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,5.38E-06,6.62E-07,0.000222722,5.416954108,0.19081432,0.719389037,Not Significant,,
13612,3.19E-06,5.94E-07,8.81E-07,0.000323903,0.000792241,2.01E-05,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.000366486,6.321399166,0.200328579,0.698257089,Not Significant,,
14948,8.38E-07,6.73E-07,6.02E-07,0.000248023,0.000618091,1.53E-05,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.000195298,5.95519115,0.203321701,0.691816267,Not Significant,,
15300,8.38E-07,6.73E-07,6.02E-07,0.000207801,0.000447857,8.50E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.000243424,5.551818422,0.195424231,0.709021589,Not Significant,,
14379,1.26E-06,4.16E-07,1.03E-07,0.000432098,0.00093677,2.57E-05,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.00036146,6.611219212,0.192286144,0.716052011,Not Significant,,
7992,0.0002321,0.000154697,8.22E-05,5.26E-05,0.000135509,2.98E-07,2.51E-06,1.92E-06,2.71E-05,1.65E-05,1.80E-06,2.05E-06,5.39E-05,3.16E-05,6.62E-07,8.93E-05,2.1083873,0.068727838,1.162867319,Not Significant,,
7421,0.000126386,8.91E-05,8.13E-05,4.32E-05,3.91E-05,3.30E-07,2.51E-06,1.92E-06,0.00011964,4.09E-06,1.80E-06,2.05E-06,1.50E-05,5.05E-05,6.62E-07,9.13E-05,2.179404776,0.037706749,1.423580909,Significant in SMRW,,
8579,8.60E-05,5.47E-05,3.77E-05,1.72E-05,6.36E-05,2.98E-07,2.51E-06,1.92E-06,3.00E-05,4.09E-06,1.80E-06,2.05E-06,3.67E-05,6.72E-05,2.75E-06,2.66E-05,0.774019149,0.386348892,0.413020328,Not Significant,,
6918,0.000742764,0.000576842,0.00045043,0.000182776,0.000295782,7.65E-06,2.51E-06,1.92E-06,0.000452385,4.09E-06,1.80E-06,2.05E-06,3.02E-05,2.17E-05,1.82E-06,0.000341253,4.874479221,0.012551676,1.901298288,Significant in SMRW,,
6155,0.000325059,0.000177611,0.000205202,6.44E-05,0.000183169,6.15E-06,2.51E-06,1.92E-06,0.000215602,4.09E-06,1.80E-06,2.05E-06,4.16E-05,1.41E-05,6.62E-07,0.000155981,3.614799892,0.014510557,1.838315923,Significant in SMRW,,
32898,0.000298709,5.72E-05,4.14E-05,2.30E-05,1.72E-05,2.98E-07,1.85E-05,4.93E-06,2.83E-05,0.000149501,7.44E-05,7.63E-05,0.000127113,6.87E-05,1.86E-05,9.42E-05,-0.657035301,0.405351951,0.392167732,Not Significant,,
24429,1.89E-06,8.99E-08,2.07E-06,3.38E-05,0.000162362,2.98E-07,5.45E-05,1.92E-06,3.44E-05,4.09E-06,1.80E-06,2.24E-05,5.22E-07,1.94E-05,6.62E-07,6.71E-05,1.990552187,0.212844429,0.671937713,Not Significant,,
24052,4.95E-05,4.83E-06,2.59E-05,7.64E-05,0.000282724,2.98E-07,6.19E-05,1.92E-06,3.44E-05,5.48E-05,1.80E-06,2.40E-05,2.15E-05,1.77E-05,6.62E-07,9.93E-05,1.573722271,0.223231058,0.651245382,Not Significant,,
23359,4.05E-06,1.11E-06,1.03E-07,1.92E-05,7.26E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,3.96E-06,2.864430881,0.239437335,0.620808131,Not Significant,,
21003,2.00E-06,7.70E-07,7.31E-07,0.000134978,0.000559295,2.59E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.15E-06,6.62E-07,0.000110535,5.151202672,0.25177474,0.598987843,Not Significant,,
34684,1.50E-07,0.000253438,0.000163266,4.10E-05,0.000158966,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07,5.442481973,0.068289888,1.165643596,Not Significant,,
35332,0.000818654,1.47E-05,8.99E-06,0.000140247,0.000356812,2.98E-07,0.000122025,0.000531741,2.76E-06,0.000233254,0.001441868,0.000353756,1.61E-05,1.78E-05,3.10E-06,0.000138048,-0.634441774,0.635241143,0.197061381,Not Significant,,
35714,1.50E-07,1.10E-05,4.78E-06,1.06E-05,3.75E-05,2.98E-07,0.000194355,0.001532402,6.83E-06,0.000208641,0.001114559,0.000315027,1.61E-05,5.55E-05,1.42E-05,0.000444491,-0.524420053,0.722278187,0.141295501,Not Significant,,
16439,4.59E-05,3.65E-05,2.78E-05,1.20E-05,2.84E-05,2.98E-07,3.51E-06,1.92E-06,4.70E-06,1.19E-05,1.80E-06,2.05E-06,0.000275054,0.000293128,1.06E-05,0.000113247,-2.469405394,0.225152509,0.647523208,Not Significant,,
12016,2.71E-05,2.60E-05,1.47E-05,4.98E-05,8.45E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,2.85E-06,2.05E-06,0.000333446,0.00023737,7.49E-05,0.000257573,-2.228253584,0.202589288,0.693383521,Not Significant,,
10775,5.19E-05,2.91E-05,2.04E-05,0.000229007,9.30E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.06E-05,2.05E-06,0.000311467,0.000354508,5.91E-05,0.000111722,-1.368685583,0.327347515,0.484990952,Not Significant,,
27144,5.66E-06,1.15E-06,1.20E-06,1.26E-07,8.50E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,2.95E-05,3.73E-05,8.63E-06,-2.776693235,0.170525243,0.768211322,Not Significant,,
41824,4.86E-06,9.95E-05,0.000185397,7.34E-05,0.000290529,1.47E-06,2.51E-06,1.92E-06,2.24E-05,4.09E-06,1.80E-06,2.05E-06,1.96E-06,1.77E-05,6.62E-07,8.58E-05,4.007844154,0.069853382,1.15581256,Not Significant,,
40756,1.52E-05,4.78E-06,3.86E-06,0.000316242,0.001143221,3.93E-06,0.00010893,7.88E-06,1.24E-05,4.09E-06,8.85E-06,3.03E-05,2.12E-05,0.000107317,2.58E-06,0.000137568,2.62790944,0.266255335,0.574701682,Not Significant,,
34482,4.94E-05,4.70E-05,4.17E-06,0.000216293,0.001046874,2.98E-07,2.51E-06,1.92E-06,2.76E-06,5.08E-06,1.80E-06,2.05E-06,3.76E-06,4.47E-07,6.62E-07,1.27E-06,6.049795287,0.225165095,0.647498933,Not Significant,,
34985,1.38E-05,9.42E-07,1.03E-07,3.42E-05,0.000156166,2.98E-07,2.51E-06,1.92E-06,2.76E-06,5.08E-06,1.80E-06,5.09E-06,3.76E-06,0.000179538,6.62E-07,0.000263414,-0.466487564,0.79682355,0.098637839,Not Significant,,
15506,3.15E-05,2.38E-05,3.17E-05,1.85E-05,1.96E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.000530469,0.0003691,8.03E-05,8.11E-05,-3.482244405,0.169383529,0.771128824,Not Significant,,
20029,0.000191804,8.78E-05,7.79E-05,1.63E-05,2.19E-05,2.98E-07,5.45E-05,1.92E-06,3.14E-05,6.99E-05,1.46E-05,1.11E-05,0.000118013,0.000108484,1.92E-05,0.000121132,-0.081513862,0.913916486,0.039093488,Not Significant,,
19475,7.03E-05,3.33E-05,6.34E-05,2.50E-05,1.98E-05,2.98E-07,1.55E-05,1.92E-06,2.76E-06,3.51E-05,1.49E-05,7.35E-06,0.000113458,6.21E-05,1.82E-05,3.56E-05,-0.697417976,0.412217274,0.384873813,Not Significant,,
29575,1.26E-05,1.65E-05,5.69E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.000119041,0.00020249,7.03E-05,5.54E-05,-3.818659284,0.123262172,0.909170183,Not Significant,,
19693,1.26E-05,1.63E-05,7.83E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.000227454,0.000823492,0.000162836,0.000124279,-5.365931104,0.187221995,0.727643132,Not Significant,,
24224,3.32E-05,2.26E-05,7.05E-05,1.97E-05,2.20E-05,2.98E-07,4.75E-05,1.92E-06,2.36E-05,8.90E-05,2.08E-05,2.95E-05,3.89E-05,3.99E-05,2.39E-06,7.15E-05,-0.454740196,0.494244376,0.306058264,Not Significant,,
21998,5.22E-05,3.78E-05,3.74E-05,9.45E-06,1.09E-05,2.98E-07,2.24E-05,1.92E-06,6.12E-06,5.41E-05,7.95E-06,3.96E-06,4.31E-05,3.96E-05,1.91E-06,6.42E-05,-0.340048768,0.650659073,0.18664651,Not Significant,,
27753,0.000393586,3.32E-05,7.51E-05,0.000116375,0.000236134,4.85E-06,0.000122327,6.52E-06,5.33E-05,8.09E-05,3.38E-05,6.02E-05,5.47E-05,4.34E-05,4.13E-06,0.000418192,1.324915929,0.144819371,0.839173342,Not Significant,,
25823,0.000113631,6.81E-05,7.57E-05,3.09E-05,8.45E-05,1.24E-06,9.23E-05,7.02E-06,1.71E-05,0.000143377,3.60E-05,5.43E-05,4.13E-05,5.84E-05,2.41E-05,8.81E-05,-0.128586258,0.82361933,0.084273469,Not Significant,,
25462,0.000193045,0.000123795,8.77E-05,3.39E-05,5.06E-05,2.54E-06,0.000172415,8.80E-06,6.71E-05,0.00025985,0.000100743,0.000118932,0.000118489,0.000127561,4.22E-05,0.000159191,-0.638325536,0.244303317,0.612070636,Not Significant,,
26796,0.000489727,0.000341222,0.000247988,4.43E-05,3.93E-05,5.10E-06,0.000254904,3.38E-05,0.00010152,0.000315541,0.000114907,0.000279557,0.000178233,0.000213013,6.68E-05,0.0003013,-0.169499253,0.757315655,0.120723066,Not Significant,,
35903,1.03E-05,3.06E-05,1.88E-05,1.26E-07,4.13E-06,6.78E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.23E-05,2.322761927,0.103519344,0.98497849,Not Significant,,
33551,0.000178783,6.17E-05,0.00011908,1.10E-05,1.94E-05,2.98E-07,3.97E-05,1.92E-06,5.17E-05,6.82E-06,1.56E-05,2.33E-05,3.32E-05,1.83E-05,2.41E-06,0.000159749,1.694142933,0.104020975,0.982879081,Not Significant,,
32911,0.000134338,0.000188891,0.000140239,1.98E-05,2.17E-05,1.12E-06,1.51E-05,1.92E-06,3.42E-05,1.61E-05,7.05E-06,2.24E-05,4.55E-05,4.01E-05,2.47E-06,0.000149392,1.475376398,0.145046763,0.838491958,Not Significant,,
34524,0.000269041,0.000218406,6.58E-05,9.07E-06,2.03E-05,6.24E-07,3.05E-05,1.92E-06,4.63E-05,4.09E-06,3.73E-06,2.64E-05,3.18E-05,5.40E-05,7.81E-06,0.000137534,1.787557264,0.160862991,0.79354386,Not Significant,,
34214,0.00013267,4.66E-05,0.000114461,1.16E-05,3.02E-05,6.24E-07,3.05E-05,1.92E-06,4.63E-05,4.09E-06,3.73E-06,2.64E-05,2.73E-05,4.16E-05,7.81E-06,8.62E-05,1.318064642,0.134135059,0.872457695,Not Significant,,
35340,7.32E-05,8.95E-05,5.37E-05,4.35E-06,1.27E-05,2.98E-07,3.17E-05,5.83E-06,2.29E-05,4.09E-06,9.91E-06,1.79E-05,9.79E-06,9.83E-06,9.23E-07,5.91E-05,1.902904736,0.059153185,1.22802187,Not Significant,,
38943,5.71E-05,3.12E-05,1.94E-05,1.26E-07,2.63E-06,2.98E-07,9.27E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,3.43E-05,3.118731762,0.093944041,1.027130762,Not Significant,,
37291,6.88E-05,2.10E-05,2.85E-05,1.26E-07,7.86E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,5.63E-06,6.62E-07,2.56E-05,2.517275978,0.168965884,0.772200975,Not Significant,,
42741,2.30E-05,1.86E-06,1.69E-06,6.71E-06,1.12E-05,2.98E-07,8.14E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.01E-06,3.36E-05,6.62E-07,6.70E-06,-0.298598424,0.80412326,0.094677375,Not Significant,,
40810,1.50E-07,8.99E-08,1.03E-07,2.07E-05,0.000158844,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.90E-06,6.90E-06,6.62E-07,1.09E-05,2.843640179,0.333457311,0.476959757,Not Significant,,
41707,1.50E-07,3.30E-06,7.57E-06,8.04E-06,4.24E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,2.06E-06,6.62E-07,1.79E-05,2.039109937,0.230089821,0.638102593,Not Significant,,
26483,1.50E-07,8.99E-08,1.03E-07,2.08E-05,6.44E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,8.08E-06,2.696005909,0.254583795,0.594169244,Not Significant,,
28760,1.50E-07,8.99E-08,1.03E-07,1.38E-05,4.74E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,5.78E-06,2.265538219,0.275808503,0.559392349,Not Significant,,
17734,2.37E-05,7.42E-06,9.31E-06,4.91E-07,1.00E-06,2.98E-07,6.66E-06,1.92E-06,1.49E-05,0.000112826,3.90E-05,2.41E-05,0.000153427,8.14E-05,6.94E-05,3.10E-05,-3.454513376,0.013142029,1.881337581,Significant in NS,,
12440,6.26E-05,1.00E-05,6.23E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,1.78E-05,2.34E-05,0.000218652,3.55E-05,-2.214664678,0.367962407,0.434196549,Not Significant,Luteolin,Food|Medical
14315,1.50E-07,8.99E-08,1.03E-07,1.59E-05,3.11E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.01E-05,1.93328508,0.243856199,0.6128662,Not Significant,,
16265,5.21E-07,8.99E-08,1.03E-07,8.08E-06,2.64E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,6.06E-06,1.571920325,0.305583788,0.51486969,Not Significant,,
15655,1.10E-05,9.48E-06,3.09E-06,1.26E-07,9.43E-08,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,1.82E-06,1.123458029,0.224491894,0.648799335,Not Significant,,
24141,0.000395217,0.000159164,0.000128432,1.26E-07,9.43E-08,2.98E-07,5.98E-05,2.06E-05,5.38E-05,3.95E-05,7.38E-06,5.22E-05,0.000378168,0.000246414,0.000235072,0.000166075,-0.81481913,0.374500422,0.426547688,Not Significant,,
19595,3.69E-06,8.99E-08,1.38E-06,0.000740173,0.002241043,4.16E-05,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.000651356,7.723927491,0.218481858,0.66058462,Not Significant,,
19987,3.69E-06,9.28E-07,1.17E-06,0.000409133,0.000953251,3.30E-05,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.000625849,6.616170322,0.193425107,0.713487154,Not Significant,,
20325,3.62E-05,3.12E-05,2.01E-05,0.004376584,0.011685376,0.000124936,4.46E-05,1.92E-06,3.82E-05,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.004747449,10.154175,0.207034841,0.683956562,Not Significant,,
18473,4.10E-05,2.96E-05,1.80E-05,0.005979351,0.015866382,0.000212882,0.000144567,1.92E-06,0.000115316,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.003198245,10.60815964,0.202905041,0.692707164,Not Significant,,
19110,5.15E-06,2.67E-06,2.40E-06,0.000772999,0.001844623,6.65E-05,1.95E-05,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,2.10E-05,6.62E-07,0.001116187,5.910802842,0.195521126,0.708806311,Not Significant,,
14795,1.50E-07,8.99E-08,1.03E-07,0.000129265,0.000434944,6.43E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.000141467,5.331722514,0.231850931,0.634791155,Not Significant,,
18815,4.19E-05,3.28E-05,1.79E-05,0.001259548,0.003293,0.000264487,0.000157457,1.92E-06,0.000106134,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.005957285,8.493751679,0.154282157,0.811684298,Not Significant,,
17453,9.82E-06,2.25E-06,4.18E-06,0.001863184,0.005024047,9.80E-05,2.96E-05,1.92E-06,1.74E-05,4.09E-06,1.80E-06,2.05E-06,3.09E-06,4.70E-06,6.62E-07,0.001602193,8.163607114,0.20633986,0.685416867,Not Significant,,
16211,5.00E-06,7.56E-07,8.24E-07,0.000885091,0.002065336,4.46E-05,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,0.000781399,7.711338888,0.198017643,0.703296114,Not Significant,,
18179,1.93E-05,4.63E-06,6.64E-06,0.00522468,0.014043892,5.70E-05,0.000139698,1.92E-06,0.000106311,4.09E-06,2.07E-06,2.05E-06,2.06E-06,3.46E-05,6.62E-07,0.001217521,8.165094229,0.209164847,0.679511302,Not Significant,,
16943,2.21E-06,1.18E-06,1.61E-06,0.000470374,0.00249895,4.90E-05,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,3.14E-06,4.47E-07,6.62E-07,0.00082039,7.372876426,0.258382875,0.587736274,Not Significant,,
9368,6.57E-05,4.82E-06,3.14E-05,2.66E-05,0.000185304,2.98E-07,3.34E-05,1.92E-06,6.33E-05,1.81E-05,1.80E-06,4.71E-06,0.000220847,0.000161997,9.63E-06,0.000204752,-0.600060218,0.604983768,0.218256277,Not Significant,,
10697,9.29E-05,2.33E-05,1.34E-05,2.93E-05,2.11E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.000223896,0.000152827,2.75E-05,8.19E-05,-1.72137924,0.282962851,0.548270578,Not Significant,,
10099,4.34E-05,6.59E-06,1.63E-05,1.83E-05,2.93E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,0.000148441,0.000129887,1.07E-05,7.72E-05,-1.875763027,0.265202238,0.576422816,Not Significant,,
43032,3.14E-05,1.19E-05,7.25E-06,0.000120397,0.000377522,2.79E-06,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07,5.281649554,0.182633203,0.738420263,Not Significant,,
31529,1.50E-07,0.001119926,8.20E-05,1.17E-05,9.12E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.22E-07,4.47E-07,6.62E-07,2.29E-07,6.514429966,0.272373042,0.564835879,Not Significant,,
31854,0.00107393,0.000922332,0.000112378,1.95E-05,0.000156806,2.98E-07,9.70E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,2.57E-06,7.46E-06,6.62E-07,0.000348872,6.362509137,0.113628369,0.944513225,Not Significant,,
25059,0.000390232,3.32E-05,6.62E-05,7.88E-05,0.000198164,1.31E-05,0.000678086,0.000183725,0.000139441,0.000176504,0.000143761,7.80E-05,9.42E-05,7.96E-05,4.94E-05,0.000212246,0.933937844,0.232069201,0.634382492,Not Significant,,
17132,6.94E-05,5.07E-05,2.07E-05,3.29E-05,3.73E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,9.93E-05,7.23E-05,6.62E-07,2.79E-05,-0.307023479,0.779669292,0.108089571,Not Significant,,
30856,0.001098518,0.000466004,0.000421123,0.00013557,0.000351778,4.67E-06,7.45E-05,1.92E-06,5.28E-05,2.95E-05,1.80E-06,1.70E-05,6.97E-05,0.000109083,1.74E-06,0.00058631,2.925059358,0.065959131,1.180725074,Not Significant,,
17942,6.17E-05,5.46E-05,5.08E-05,1.54E-05,1.55E-05,2.98E-07,1.37E-05,1.92E-06,1.21E-05,6.52E-05,1.67E-05,2.00E-05,5.62E-05,4.77E-05,3.69E-06,6.30E-05,-0.475406206,0.4617757,0.335568924,Not Significant,,
13934,6.71E-05,4.08E-05,1.78E-05,4.98E-05,9.19E-05,2.98E-07,3.78E-05,1.92E-06,1.47E-05,6.04E-05,1.04E-05,4.13E-06,0.000313795,0.000277109,7.66E-05,0.000151294,-1.789636,0.177362048,0.751139306,Not Significant,,
15078,8.67E-05,3.60E-05,5.44E-05,1.64E-05,3.73E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,9.63E-06,1.80E-06,2.05E-06,0.000190145,0.000169864,3.35E-05,8.06E-05,-1.357246003,0.310819438,0.507491829,Not Significant,,
13242,4.28E-05,3.23E-05,3.16E-05,3.24E-05,4.86E-05,2.98E-07,3.88E-06,1.92E-06,2.76E-06,7.53E-06,1.80E-06,4.13E-06,0.000191606,0.000159535,2.88E-05,9.88E-05,-1.586008042,0.273569905,0.56293168,Not Significant,,
12495,2.78E-05,3.32E-05,2.01E-05,2.58E-05,4.41E-05,2.98E-07,3.88E-06,1.92E-06,2.76E-06,7.53E-06,4.81E-06,2.05E-06,0.000173062,0.000102331,4.53E-05,8.68E-05,-1.652690051,0.238173433,0.623106684,Not Significant,,
10643,6.15E-05,3.19E-05,1.19E-05,3.74E-05,6.56E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,5.14E-06,2.05E-06,0.000361105,0.000195252,3.67E-05,0.000121107,-2.070701135,0.261213522,0.583004345,Not Significant,,
15860,8.31E-05,3.90E-05,3.57E-05,1.42E-05,9.35E-05,2.98E-07,2.51E-06,1.92E-06,2.76E-06,9.12E-06,3.33E-06,2.05E-06,0.000131811,0.000110047,2.26E-05,8.02E-05,-0.616172892,0.563315774,0.249248088,Not Significant,,
26001,1.10E-05,1.72E-05,6.31E-06,4.91E-07,1.35E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,7.44E-05,4.46E-05,1.17E-05,3.24E-05,-2.246019265,0.197814903,0.703740993,Not Significant,,
23799,4.42E-06,1.00E-06,1.38E-06,1.26E-07,6.66E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,3.58E-05,7.46E-05,6.70E-06,2.33E-05,-3.63664385,0.17082911,0.767438121,Not Significant,,
26319,0.000188844,5.92E-05,6.82E-05,3.47E-05,6.61E-05,2.71E-06,6.00E-05,1.92E-06,7.98E-05,4.50E-05,3.66E-05,3.27E-05,4.48E-05,4.73E-05,5.40E-06,0.000161626,0.821554128,0.194880335,0.710231983,Not Significant,,
13668,1.41E-05,2.11E-06,5.66E-06,5.39E-06,8.63E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,2.97E-05,2.47E-05,1.78E-05,1.31E-05,-1.470521473,0.156079086,0.806655288,Not Significant,,
21352,8.26E-05,2.54E-05,4.10E-05,1.16E-05,2.72E-05,2.98E-07,5.98E-06,1.92E-06,2.76E-06,2.96E-05,1.80E-06,1.26E-05,4.23E-05,3.82E-05,6.62E-07,4.79E-05,0.082253812,0.917655788,0.037320192,Not Significant,,
18232,0.000125355,0.000222666,3.13E-05,4.41E-06,1.08E-05,2.98E-07,1.12E-05,1.92E-06,2.76E-06,1.11E-05,1.80E-06,2.05E-06,5.66E-05,6.72E-05,2.01E-06,7.49E-05,0.959916642,0.453671617,0.343258391,Not Significant,,
21868,0.000118878,5.22E-05,6.10E-05,1.83E-05,5.43E-05,2.98E-07,6.78E-05,1.92E-06,2.65E-05,8.71E-05,2.82E-05,4.42E-05,6.25E-05,6.08E-05,1.00E-05,0.000106561,-0.130570832,0.805331498,0.094025315,Not Significant,,
31858,6.21E-06,2.84E-06,3.17E-06,6.81E-07,2.66E-06,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,2.10E-05,0.000197102,7.87E-05,3.50E-05,-4.309774784,0.187945177,0.725968815,Not Significant,,
25373,3.87E-06,1.93E-06,1.88E-06,1.26E-07,7.21E-07,2.98E-07,2.51E-06,1.92E-06,2.76E-06,4.09E-06,1.80E-06,2.05E-06,5.27E-06,4.39E-05,1.01E-05,6.61E-06,-2.654214606,0.216257137,0.665029551,Not Significant,,
30225,2.39E-05,2.08E-05,2.15E-05,1.26E-07,9.43E-08,2.98E-07,9.54E-06,1.92E-06,2.41E-05,7.48E-06,3.24E-06,2.70E-05,0.000171319,0.000218837,9.24E-05,5.82E-05,-2.931739573,0.098656066,1.005876205,Not Significant,,
26500,0.00016139,8.30E-05,8.69E-05,6.40E-05,0.000134423,3.91E-06,0.000143042,7.92E-05,5.09E-05,8.55E-05,0.000166995,5.65E-05,6.81E-05,9.66E-05,2.86E-05,0.000136289,0.098651082,0.81960856,0.086393515,Not Significant,,
