"featureIDs","A1.mzML","A2.mzML","A3.mzML","A4.mzML","A5.mzML","A6.mzML","A7.mzML","A8.mzML","A9.mzML","A10.mzML","A11.mzML","A12.mzML","A13.mzML","A14.mzML","A15.mzML","logFC","pvalue","logpval","Sample_Type"
35265,2.38e-05,1.47e-05,1.73e-05,3.41e-08,1.25e-08,1.67e-08,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,3.83e-07,3.1e-08,5.61661815339092,0.0897712335136797,1.04686280729395,"Not Significant"
42551,0.000221176,6.2e-05,6.45e-05,3.41e-08,1.25e-08,1.67e-08,1.89e-07,3.32e-07,4.27e-07,3.13e-06,2.23e-07,7.45e-06,2.53e-07,2.82e-08,3.1e-08,4.38636550538274,0.171700463097018,0.765228533492501,"Not Significant"
27664,4.29e-06,1.41e-05,3.26e-05,8.1e-05,0.000130621,0.000125891,7.25e-06,6.45e-06,0.000159781,5.04e-08,2.23e-07,5.18e-08,1.62e-06,2.82e-08,4.43e-06,5.87058204525651,0.0185848942260474,1.73083990630216,"Significant in SMRW"
10620,6.97e-06,1.88e-05,7.07e-06,0.000265964,0.000325334,0.000177128,9.9e-06,1.52e-06,0.000120989,1.13e-05,2.69e-06,1.46e-05,2.71e-08,1.98e-05,3.1e-08,3.68344596003943,0.0519186920955706,1.28467625655497,"Not Significant"
18584,7.89e-05,5.4e-05,6.96e-05,3.43e-05,2.77e-05,4.28e-05,4.26e-05,1.25e-06,0.000130288,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,9.60727937181588,0.00240496829286233,2.6188906449973,"Significant in SMRW"
24641,0.000594823,0.00045495,0.000557365,0.000177263,0.000189346,0.000257893,7.2e-05,2.5e-05,0.000205054,0.000270832,3.72e-05,0.000285175,5.93e-05,3.54e-05,1.91e-05,1.25648339252359,0.078006966630514,1.10786660969308,"Not Significant"
21687,0.000842467,0.000577569,0.000920631,0.000254364,0.000332099,0.000334665,0.000688846,0.000109321,0.001629824,0.000158069,9.11e-05,0.000262653,4.48e-05,8.08e-05,5.29e-05,2.45807052361345,0.0101278727840715,1.99448176245337,"Significant in SMRW"
34241,0.000218319,0.000112533,0.000165493,7.25e-06,2.86e-06,3.11e-05,0.00010285,7.26e-05,2.31e-05,6.54e-06,4.79e-05,1.95e-06,1.23e-06,2.82e-08,2.08e-06,3.03846492040483,0.0215423846816434,1.66670622319427,"Significant in SMRW"
30081,6.02e-06,3.01e-05,1.01e-05,0.000160553,0.00026826,0.000190696,1.89e-07,3.32e-07,0.000349062,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,10.6837805762675,0.0350001376660022,1.45593024743637,"Significant in SMRW"
27783,0.0003718,0.00033002,0.000462395,6.72e-05,0.000195763,0.000188581,0.000573437,0.000348663,0.00164131,0.000474488,0.000445844,0.000345115,6.31e-05,5.87e-05,6.3e-05,0.941954964826041,0.230780233752575,0.636801391096021,"Not Significant"
26207,0.000258637,0.00029694,0.000376183,8.28e-05,0.000107332,0.000146345,0.000702172,7.02e-05,0.000765535,0.000317205,0.000134201,0.000285158,0.00012634,0.000202331,9.96e-05,0.683500933221495,0.239996753323389,0.619794633385368,"Not Significant"
26875,0.000529734,0.00016646,0.00024439,5.42e-05,5.87e-05,8.13e-05,0.00052292,0.000117228,0.000472144,0.000210489,0.000121834,0.000174061,0.000350953,0.00044427,0.000166209,0.0294152904790599,0.953558084063817,0.0206528476414642,"Not Significant"
43927,1.1e-05,0.00015201,0.000155198,0.000210945,1.63e-06,1.34e-05,0.000124073,8.2e-05,4.02e-06,2.75e-05,0.000202098,2.69e-05,1.74e-05,8.02e-05,0.000102853,0.138090551633836,0.848513410146754,0.0713412895788158,"Not Significant"
36833,2.03e-05,6.29e-06,8.69e-06,3.41e-08,1.25e-08,1.67e-08,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,5.8610846440957,0.128380018115743,0.891502567368312,"Not Significant"
40798,2.74e-05,2.34e-05,1.31e-05,3.41e-08,1.25e-08,1.67e-08,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,6.70724673626787,0.0943928459133819,1.02506091987649,"Not Significant"
41692,2.85e-05,2.23e-05,1.15e-05,3.41e-08,1.25e-08,1.67e-08,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,6.67100622727345,0.100760605284416,0.996709232292502,"Not Significant"
42191,1.46e-05,1.16e-05,7.22e-06,3.41e-08,1.25e-08,1.67e-08,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,5.78428261838984,0.0923459013572155,1.03458237534497,"Not Significant"
1186,0.000171076,2.38e-05,9.16e-05,8.3e-05,5.41e-05,1e-06,9.34e-05,0.000259165,1.33e-08,5.04e-08,0.000119922,4.48e-05,2.71e-08,2.82e-08,3.1e-08,1.65200854246046,0.111148381362406,0.954096857485852,"Not Significant"
22457,1.28e-06,1.25e-06,1.1e-06,0.000834622,2.21e-06,1.67e-08,1.89e-07,1.34e-05,4.56e-06,4.35e-06,2.23e-07,9.41e-06,5.28e-05,2.41e-05,1.25e-05,2.46907124270697,0.423446642833341,0.37320130595417,"Not Significant"
7626,4.1e-06,4.53e-06,6.23e-06,5.76e-05,0.000126453,6.61e-05,1.89e-07,3.32e-07,3.84e-06,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,8.76953996177338,0.0778335230111052,1.10883331145467,"Not Significant"
4485,1.5e-08,1.43e-08,1.61e-08,3.41e-08,1.25e-08,1.67e-08,2.38e-06,8.02e-05,7.76e-07,5.04e-08,6.94e-05,5.18e-08,1.49e-06,4.67e-07,3.18e-06,-0.423729861036176,0.830731537358124,0.0805393019452346,"Not Significant"
4088,1.5e-08,1.43e-08,1.61e-08,3.41e-08,1.25e-08,1.67e-08,2.07e-06,0.000144905,1.13e-06,2.15e-06,0.000118697,3.49e-06,2.08e-06,5e-07,6.11e-06,-0.4290027866387,0.824571276843901,0.0837717975063551,"Not Significant"
18913,1.5e-08,1.43e-08,1.61e-08,2.02e-05,3.58e-05,2.88e-05,1.89e-07,3.32e-07,3.61e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,7.62048664443155,0.040658574382982,1.39084785315638,"Significant in SMRW"
15532,2.12e-06,1.43e-08,4.13e-06,2.07e-06,9.95e-06,7.57e-06,1.89e-07,3.32e-07,1.48e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,6.05978041975928,0.0306369299183185,1.51375475687024,"Significant in SMRW"
42357,0.000132979,3.47e-05,4.2e-05,3.41e-08,1.25e-08,3.65e-07,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,8.41460535462929,0.152977720135659,0.815371815762275,"Not Significant"
36400,1.5e-08,1.43e-08,1.61e-08,8.1e-06,2.93e-05,2.39e-06,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,6.0312741241421,0.208043706441686,0.681845417573457,"Not Significant"
20692,1.5e-08,1.43e-08,1.61e-08,2.91e-05,4.68e-05,3.78e-05,1.89e-07,3.32e-07,5.25e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,8.07775799797374,0.040763258066412,1.38973111162056,"Significant in SMRW"
14242,4.08e-05,2.69e-05,2.48e-05,1.41e-05,1.72e-05,2.84e-05,1.89e-07,3.32e-07,2.03e-05,5.04e-08,2.23e-07,1.21e-06,2.71e-08,2.82e-08,3.1e-08,6.19935198255541,0.00255447801319498,2.59269783100841,"Significant in SMRW"
30792,0.000102711,7.7e-05,7.17e-05,1.24e-05,2.58e-05,6.7e-06,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,8.9096406241558,0.0381746600867351,1.41822482128169,"Significant in SMRW"
31592,0.000486793,0.000222333,0.000225456,8.62e-06,2.69e-05,3.91e-06,3.14e-06,1.37e-05,6.21e-06,4.69e-06,1.94e-05,4.97e-06,1.02e-06,9.61e-07,8.43e-07,4.38181617857927,0.0978348039183589,1.00950662107305,"Not Significant"
23069,1.5e-08,1.43e-08,1.61e-08,0.000118156,0.000148423,0.000125799,1.89e-07,1.56e-06,0.000135319,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,9.74453660544722,0.0354974405517244,1.44980295946138,"Significant in SMRW"
17750,0.000453129,0.000394338,0.000515566,0.000288079,0.0003869,0.000364219,0.000211398,4.08e-05,0.000933735,3.91e-05,1.18e-05,3.85e-05,2.71e-08,5.93e-06,3.1e-08,4.6483302241958,0.00153227679052514,2.81466277664871,"Significant in SMRW"
22665,0.000283535,0.000177993,0.000147672,0.000256155,0.000114843,0.000177664,0.000386136,0.000146482,0.000626504,0.000226364,8.13e-05,0.000647035,0.000226276,0.00016411,0.000101212,0.0949217379011911,0.874268998772156,0.0583549212466185,"Not Significant"
33485,0.000128817,5.92e-05,9.65e-05,1.28e-06,7.04e-07,1.67e-08,1.89e-07,3.32e-07,1.33e-08,9.27e-07,8.33e-06,1.71e-06,2.71e-08,2.82e-08,3.1e-08,4.11380054621601,0.111446907295768,0.952931978893194,"Not Significant"
391,6.38e-05,9.32e-06,4.58e-05,2.67e-05,1.4e-05,1.67e-08,5.89e-06,5.62e-05,1.33e-08,1.24e-06,6.09e-05,5.91e-05,2.71e-08,2.82e-08,3.1e-08,0.285014224281974,0.775604783528002,0.110359521081975,"Not Significant"
44487,1.5e-08,1.43e-08,5.13e-05,8.32e-05,3.19e-05,1.67e-08,4.67e-05,0.000114376,3.27e-07,4.16e-06,4.36e-05,0.000194332,1.53e-05,8.5e-05,5.86e-05,-0.875504460785966,0.363155889869169,0.439906907810073,"Not Significant"
43918,1.5e-08,1.43e-08,0.000162898,0.000192463,9.61e-05,1.67e-08,0.000283734,0.000272811,3.79e-07,3.86e-06,7.53e-05,0.000294448,1.81e-05,9.38e-05,6.94e-05,0.276829365600544,0.744085536662369,0.128377137081543,"Not Significant"
43095,1.5e-08,1.43e-08,0.00018248,0.000539276,0.000154664,1.67e-08,0.000202483,0.000308207,1.33e-08,5.04e-08,6.62e-06,6.99e-05,2.95e-06,2e-05,2.02e-05,2.94944046515819,0.0610906180036883,1.21402548144461,"Not Significant"
42744,1.5e-08,1.43e-08,7.02e-05,0.000351304,0.000450375,1.67e-08,6.79e-05,0.000129753,1.33e-08,5.04e-08,6.62e-06,4.59e-05,2.1e-06,1.91e-05,1.5e-05,3.0058746267779,0.101140788998463,0.995073662762579,"Not Significant"
16210,5.15e-06,9.37e-06,3.98e-06,3.41e-08,1.25e-08,1.67e-08,1.89e-07,3.32e-07,1.33e-08,3.8e-06,2.23e-07,1.6e-05,4.74e-05,8.92e-05,8.77e-05,-4.26228893174996,0.0669890213290651,1.17399636695425,"Not Significant"
28472,4.6e-05,4.51e-05,4.59e-05,3.41e-08,7.06e-07,2.93e-06,2.54e-05,3.32e-07,1.35e-05,1.27e-05,2.23e-07,1.11e-05,0.00028944,0.000571035,0.000382582,-3.40118618353176,0.109030734444549,0.96245106244283,"Not Significant"
19247,1.5e-08,1.43e-08,1.61e-08,5.58e-05,5.32e-05,4.33e-05,1.89e-07,3.32e-07,7.59e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,8.53380452554564,0.040498322198023,1.39256296876642,"Significant in SMRW"
25343,1.9e-05,2.4e-05,2.93e-05,1.78e-05,3.29e-05,2.89e-05,1.25e-05,2.48e-05,6.88e-05,2.92e-05,1.93e-05,2.81e-05,9e-06,1.49e-05,1.79e-05,0.538739483960511,0.181769466930448,0.740479066423598,"Not Significant"
19728,1.78e-05,6.54e-06,1.61e-08,0.000276513,0.000289181,0.000272247,1.89e-07,3.32e-07,0.000362369,5.04e-08,2.23e-07,7.73e-06,2.71e-08,2.82e-08,3.1e-08,6.65773766346318,0.0334878978523044,1.47511211372613,"Significant in SMRW"
23835,1.5e-08,1.43e-08,1.61e-08,4.95e-05,5.56e-05,3.17e-05,1.89e-07,3.32e-07,2.71e-06,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,7.8261432650159,0.0820140306298628,1.08611184391045,"Not Significant"
45402,3.71e-06,8.51e-07,2.28e-06,8.28e-07,1.25e-08,2.38e-05,3.24e-05,4.61e-06,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,6.79420633689709,0.0941641744666797,1.02611429668482,"Not Significant"
46220,1.5e-08,1.43e-08,7.62e-07,5.79e-05,1.04e-06,1.67e-08,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,6.60973572071885,0.330671279893149,0.480603523639588,"Not Significant"
5750,4.48e-05,8.65e-05,7.26e-05,0.000387554,0.00042542,0.000448246,1.66e-06,3.32e-07,3.4e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,7.23e-07,3.1e-08,9.8211107460693,0.0320531462913186,1.49412933432322,"Significant in SMRW"
11120,5.75e-05,4.5e-05,4.54e-05,1.87e-05,1.81e-05,3e-05,1.89e-07,3.32e-07,2.45e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,8.60128565055309,0.00398038538878671,2.40007487663974,"Significant in SMRW"
7481,2.54e-05,2.33e-05,3.42e-05,0.000193635,0.00017648,0.000178121,9.02e-06,3.32e-07,1.8e-05,4.01e-06,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,6.65005445491593,0.0305604266321862,1.51484058718041,"Significant in SMRW"
16566,1.5e-08,1.43e-08,1.61e-08,2.66e-05,3.96e-05,2.59e-05,1.89e-07,3.32e-07,9.39e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,8.23961853820735,0.0839682777387603,1.07588475447433,"Not Significant"
17113,1.5e-08,1.43e-08,1.61e-08,0.000181736,0.00020385,0.000184194,1.19e-06,3.32e-07,0.00031827,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,10.4931143592604,0.0431163741299598,1.36535776826568,"Significant in SMRW"
14630,0.000111449,0.00010024,0.000133987,5.12e-05,8.29e-05,7.33e-05,1.76e-05,3.32e-07,0.000107054,1.76e-05,1.36e-06,2.76e-05,2.71e-08,2.82e-08,3.1e-08,3.27662013879542,0.00167446978382054,2.77612268499387,"Significant in SMRW"
39633,1.5e-08,9.45e-07,5.28e-06,3.98e-06,2.37e-05,0.00034814,0.001484783,3.32e-07,1.33e-08,5.04e-08,4.23e-06,5.18e-08,1.81e-06,2.82e-08,3.1e-08,7.64909526147443,0.243897211774891,0.612793164498491,"Not Significant"
38737,2.32e-07,1.58e-06,1.05e-05,3.15e-06,1.82e-05,0.00040334,0.001326219,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.13e-06,2.82e-08,3.1e-08,8.86910342055232,0.222892631321475,0.651904288762111,"Not Significant"
41835,1.5e-08,4.04e-05,3.83e-05,2.74e-05,1.25e-08,1.67e-08,1.89e-07,1.57e-05,1.33e-08,7.05e-07,1.45e-05,5.18e-08,1.07e-06,2.82e-08,3.1e-08,2.31193279691858,0.114341492706752,0.941796142451692,"Not Significant"
38712,1.5e-08,3.8e-07,3.42e-06,3.12e-06,2.81e-05,0.000452206,0.001494481,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,1.63e-06,3.08e-07,3.1e-08,9.16983656747483,0.223883116521034,0.649978656212032,"Not Significant"
39248,1.5e-08,1.43e-08,4.22e-06,2.72e-06,1.15e-05,0.000407523,0.001778959,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.83e-06,2.82e-08,3.1e-08,8.83724501796507,0.249438872952334,0.603035864437497,"Not Significant"
44136,1.5e-08,1.43e-08,1.61e-08,3.41e-08,1.25e-08,7.81e-07,1.89e-07,3.32e-07,3.86e-07,1.09e-05,2.23e-07,1.89e-05,1.01e-05,7.35e-05,4.39e-06,-6.63588724111583,0.139010997129974,0.856950841444139,"Not Significant"
43730,5.4e-07,1.43e-08,1.61e-08,3.41e-08,1.25e-08,7.77e-07,1.89e-07,3.32e-07,3.86e-07,5.75e-06,2.23e-07,9.06e-06,5.79e-06,0.000122067,3.32e-06,-6.57459969440093,0.272823322172098,0.564118506971157,"Not Significant"
27665,6.02e-06,2.24e-05,4.32e-05,0.000134861,9.94e-05,0.00011999,1.89e-07,3.32e-07,9.98e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,9.73551866784104,0.0127231560715895,1.89540514541244,"Significant in SMRW"
37396,1.5e-08,3.04e-05,8.55e-06,4.17e-05,1.25e-08,1.19e-05,0.000358493,0.000460161,4.52e-07,0.000351856,0.015206494,0.000307943,0.000896396,0.000788707,0.000510179,-4.89320932889103,0.286937205981941,0.5422131349014,"Not Significant"
6262,1.5e-08,1.43e-08,1.61e-08,2.04e-05,3.51e-05,3.27e-05,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,7.16823109199372,0.0887887355272995,1.05164212891338,"Not Significant"
6726,1.5e-08,1.43e-08,1.61e-08,3.67e-05,6.29e-05,6.09e-05,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,8.02770404377132,0.0893927664701412,1.0486976222466,"Not Significant"
21654,0.000290236,0.000232112,0.000299578,3.69e-05,7.25e-05,5.62e-05,8.02e-05,7.24e-06,0.000375769,1.45e-05,9.52e-06,3.46e-05,5.58e-06,4.09e-05,2.05e-05,2.9449131420349,0.0156343138867764,1.80592117305394,"Significant in SMRW"
18581,3.9e-06,3.95e-06,4.56e-06,3.41e-08,1.38e-06,9.23e-07,1.89e-07,3.32e-07,1.8e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,5.75214073211614,0.0903322781331663,1.04415703694806,"Not Significant"
15741,1.5e-08,1.43e-08,1.61e-08,9.13e-05,0.000124223,8.38e-05,1.89e-07,3.32e-07,7.06e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,9.22936161974903,0.0409322421096573,1.38793446573385,"Significant in SMRW"
14942,1.5e-08,1.43e-08,1.61e-08,3.16e-05,3.01e-05,2.68e-05,1.89e-07,3.32e-07,5.81e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,7.8973776762743,0.0500539887561927,1.30056130827897,"Not Significant"
27776,6.69e-05,8.08e-05,0.000111323,3.41e-08,3.09e-05,1.54e-05,3.06e-05,9.32e-06,0.000313072,2.61e-05,1.46e-05,1.84e-05,4.66e-06,2.57e-06,2.69e-06,2.66880391906812,0.0943665257064313,1.02518203408255,"Not Significant"
27397,8.37e-05,9.92e-05,0.000142646,2.23e-05,4.86e-05,2.55e-05,6.82e-05,9.36e-05,0.000200362,4.32e-05,7.48e-05,6.93e-05,4.58e-05,4.71e-05,4.07e-05,0.703966088914807,0.123428864976777,0.908583264660941,"Not Significant"
44484,1.5e-08,3.71e-05,9.21e-06,2.3e-05,1.25e-08,1.3e-06,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.41e-05,5.18e-08,7.91e-06,7.72e-05,5.19e-05,-1.76454579843234,0.211500805291031,0.674687974706029,"Not Significant"
43865,1.5e-08,0.000112034,9.36e-05,0.000251597,1.25e-08,1.18e-06,1.89e-07,3.32e-07,1.33e-08,5.04e-08,5.97e-06,5.18e-08,1.99e-06,5.89e-06,5.57e-05,2.13520533043315,0.227057365512125,0.643864405459166,"Not Significant"
43227,1.5e-08,2.47e-05,2.85e-05,0.000234226,1.25e-08,1.81e-06,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.73e-06,5.18e-08,6.51e-07,8.34e-06,1.55e-05,2.82188577983725,0.312191787799067,0.505578525234068,"Not Significant"
42192,4.25e-05,1.8e-05,1.24e-05,3.41e-08,1.25e-08,1.67e-08,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,6.89569839917704,0.132580349243269,0.877520841298087,"Not Significant"
41717,5.59e-05,4.37e-05,1.01e-05,3.41e-08,1.25e-08,1.67e-08,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,7.48133075251192,0.131305694326379,0.881716439478682,"Not Significant"
40782,5.85e-05,2.33e-05,1.28e-05,3.41e-08,1.25e-08,1.67e-08,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,7.26892646101821,0.149187880869948,0.82626645491348,"Not Significant"
34933,1.14e-05,3.4e-06,5.93e-06,3.41e-08,1.25e-08,1.67e-08,1.89e-07,3.32e-07,6.02e-07,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,5.15000551554566,0.108829431486852,0.963253639529147,"Not Significant"
39287,1.23e-06,2.74e-06,2.2e-06,2.38e-05,5.7e-05,0.000183924,0.000667356,3.32e-07,9.78e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,3.07e-07,3.1e-08,9.96708225850244,0.148761980708389,0.827508047811068,"Not Significant"
32630,1.5e-08,1.43e-08,1.61e-08,2.58e-05,8.34e-05,7.97e-06,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,7.57565273747125,0.196542321719549,0.70654391801009,"Not Significant"
10727,1.93e-06,1.43e-08,1.61e-08,0.000509865,0.000209486,8.9e-05,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,10.359356755993,0.156571886351398,0.805286216087469,"Not Significant"
11369,0.000118762,0.000100969,0.000127226,2.24e-05,5.07e-05,2.43e-05,6.33e-05,6.87e-07,7.11e-05,3.21e-05,1.75e-05,5.25e-05,2.71e-08,1.28e-06,3.1e-08,1.90093905849659,0.0180138225901938,1.74439411873666,"Significant in SMRW"
32132,2.07e-05,0.000116667,4.32e-05,0.000171659,0.000388782,0.000276508,4.63e-05,5.54e-05,0.00085674,1.62e-05,2.23e-07,1.57e-05,4.22e-06,3.62e-06,4.78e-06,4.87978251907277,0.04552341738332,1.34176514347128,"Significant in SMRW"
40486,7.85e-05,0.000163908,4.51e-05,0.00066606,0.001283904,0.000713476,5.39e-06,4.24e-06,0.003288129,0.000115525,6.39e-06,4.57e-05,1.93e-05,2.83e-05,1.23e-05,4.19456162338791,0.102358013543528,0.989878151032757,"Not Significant"
1159,0.000156122,9.83e-07,2.17e-05,8.31e-06,1.59e-06,1.67e-08,9.36e-06,2.06e-05,1.33e-08,5.04e-08,5.95e-06,6.65e-05,2.71e-08,2.82e-08,3.1e-08,1.00618060211276,0.552002147666131,0.258059232564759,"Not Significant"
2141,4.79e-05,1.43e-08,1.61e-08,3.41e-08,1.25e-08,1.67e-08,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,4.47e-05,2.71e-08,2.82e-08,3.1e-08,-0.477982806027742,0.821536403994256,0.0853731873067878,"Not Significant"
14244,3.76e-05,3.92e-05,3.45e-05,5.91e-06,5.81e-06,1.84e-05,1.89e-07,3.32e-07,1.25e-05,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,7.96698515411593,0.0126136492752053,1.89915924881127,"Significant in SMRW"
11404,8.3e-06,6.73e-06,6.11e-06,0.000170221,0.000204949,0.000236931,2.23e-05,7.38e-06,0.000272883,1.54e-05,7.87e-06,1.17e-05,5.52e-06,8.52e-06,3.1e-08,3.66918359206295,0.036478448821228,1.43796363752301,"Significant in SMRW"
26183,4.67e-05,4.21e-05,6.35e-05,3.41e-08,9.09e-06,1.05e-05,2.69e-05,3.32e-07,0.000223313,1.28e-05,3.03e-06,4.94e-06,6.64e-06,3.5e-06,3.1e-08,3.18629159378891,0.110550433351878,0.95643955067043,"Not Significant"
30900,0.000160386,7.67e-05,7.11e-05,1.97e-06,8.55e-07,3.12e-06,4.55e-06,1.74e-05,2.01e-06,2.61e-06,1.34e-05,1.23e-06,2.71e-08,2.82e-08,3.1e-08,3.7014136038171,0.0967102147719881,1.01452765223739,"Not Significant"
31610,0.0003711,0.000128277,0.000100486,4.93e-06,2.43e-06,3.99e-06,5.21e-05,0.000133063,2.05e-06,1.85e-05,9.69e-05,2.16e-05,1.94e-06,1.82e-06,2.59e-06,1.89265429616255,0.158034662252994,0.801247647386053,"Not Significant"
39204,8.13e-06,4.03e-06,4.43e-06,3.41e-08,1.25e-08,1.67e-08,1.89e-07,3.32e-07,1.33e-08,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,4.79936936576896,0.0974431933070538,1.01124849223061,"Not Significant"
17776,0.000107211,9.83e-05,0.000115436,4.23e-05,8.57e-05,6.7e-05,1.97e-05,3.32e-07,0.000183532,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,10.1869460965822,0.0025581871385777,2.59206768883356,"Significant in SMRW"
22645,9.41e-05,7.74e-05,4.33e-05,1.95e-05,2.4e-05,2.27e-05,2.28e-05,9.68e-06,0.000119112,1.17e-05,3.3e-06,5.64e-05,5.88e-05,4.86e-05,2.61e-05,0.49312450046294,0.407171887429286,0.390222214845669,"Not Significant"
31759,0.000176615,0.000856047,0.000356437,0.000819121,0.001919281,0.001354099,0.000274369,0.000300199,0.004598296,0.000150112,1.59e-05,0.00027288,7.37e-06,6.33e-06,7.16e-06,3.94949585492262,0.0458081011181581,1.33905771064693,"Significant in SMRW"
19337,1.5e-08,1.43e-08,1.61e-08,3.41e-08,1.25e-08,9.98e-07,1.89e-07,3.32e-07,1.03e-06,1.64e-06,2.23e-07,5.18e-08,3.52e-05,0.002252378,0.001066039,-10.8962039133209,0.201369550133949,0.696006200160712,"Not Significant"
17429,1.5e-08,1.04e-06,3.4e-06,7.65e-06,4.27e-06,5.88e-06,1.89e-07,3.32e-07,1.33e-08,1.38e-05,3.32e-06,1.5e-05,2.29e-05,0.000511723,0.000297598,-5.8301345814458,0.164573337226901,0.783640524124867,"Not Significant"
8112,0.000334264,0.00031091,0.000326678,0.000446813,0.000513404,0.000474486,7.74e-05,2.73e-05,9.2e-05,0.000276062,9.33e-05,0.000222868,5.67e-05,9.92e-05,8.72e-05,1.05493597915007,0.054751005788053,1.26160789832914,"Not Significant"
6043,3.06e-06,4.35e-06,7.21e-06,0.000378602,0.000401491,0.000380908,2.44e-06,3.32e-07,5.73e-06,5.04e-08,2.23e-07,5.18e-08,2.71e-08,2.82e-08,3.1e-08,10.9056763959332,0.0735819237175326,1.13322886221041,"Not Significant"
6392,8.83e-06,7.42e-06,9.59e-06,0.000414776,0.000406202,0.000387655,3.94e-06,3.32e-07,6.02e-06,7.12e-06,2.23e-07,1.4e-06,3.03e-07,2.82e-08,3.1e-08,6.51000447757394,0.0726201986298323,1.13894256754483,"Not Significant"
